unix_ms,t_et,state
1758065400000,2025-09-16 19:30:00,none
1758069000000,2025-09-16 20:30:00,none
1758115800000,2025-09-17 09:30:00,none
1758137400000,2025-09-17 15:30:00,none
1758151800000,2025-09-17 19:30:00,none
1758155400000,2025-09-17 20:30:00,none
1758184200000,2025-09-18 04:30:00,none
1758209400000,2025-09-18 11:30:00,none
1758213000000,2025-09-18 12:30:00,none
1758216600000,2025-09-18 13:30:00,none
1758234600000,2025-09-18 18:30:00,none
1758238200000,2025-09-18 19:30:00,none
1758285000000,2025-09-19 08:30:00,none
1758288600000,2025-09-19 09:30:00,none
1758292200000,2025-09-19 10:30:00,none
1758299400000,2025-09-19 12:30:00,none
1758303000000,2025-09-19 13:30:00,none
1758306600000,2025-09-19 14:30:00,none
1758551400000,2025-09-22 10:30:00,none
1758583800000,2025-09-22 19:30:00,short
1758587400000,2025-09-22 20:30:00,short
1758616200000,2025-09-23 04:30:00,none
1758702600000,2025-09-24 04:30:00,none
1758706200000,2025-09-24 05:30:00,short
1758709800000,2025-09-24 06:30:00,short
1758713400000,2025-09-24 07:30:00,short
1758717000000,2025-09-24 08:30:00,short
1758720600000,2025-09-24 09:30:00,short
1758760200000,2025-09-24 20:30:00,short
1758789000000,2025-09-25 04:30:00,none
1758828600000,2025-09-25 15:30:00,none
1758832200000,2025-09-25 16:30:00,none
1758839400000,2025-09-25 18:30:00,none
1758843000000,2025-09-25 19:30:00,long
1758846600000,2025-09-25 20:30:00,none
1758875400000,2025-09-26 04:30:00,none
1758879000000,2025-09-26 05:30:00,none
1758882600000,2025-09-26 06:30:00,none
1758886200000,2025-09-26 07:30:00,none
1758889800000,2025-09-26 08:30:00,none
1758893400000,2025-09-26 09:30:00,none
1758900600000,2025-09-26 11:30:00,none
1758904200000,2025-09-26 12:30:00,long
1759152600000,2025-09-29 09:30:00,none
1759156200000,2025-09-29 10:30:00,none
1759159800000,2025-09-29 11:30:00,none
1759163400000,2025-09-29 12:30:00,none
1759167000000,2025-09-29 13:30:00,short
1759170600000,2025-09-29 14:30:00,none
1759174200000,2025-09-29 15:30:00,short
1759177800000,2025-09-29 16:30:00,short
1759185000000,2025-09-29 18:30:00,none
1759192200000,2025-09-29 20:30:00,none
1759221000000,2025-09-30 04:30:00,none
1759224600000,2025-09-30 05:30:00,none
1759228200000,2025-09-30 06:30:00,none
1759231800000,2025-09-30 07:30:00,none
1759235400000,2025-09-30 08:30:00,none
1759239000000,2025-09-30 09:30:00,none
1759246200000,2025-09-30 11:30:00,none
1759253400000,2025-09-30 13:30:00,none
1759311000000,2025-10-01 05:30:00,none
1759314600000,2025-10-01 06:30:00,none
1759318200000,2025-10-01 07:30:00,none
1759321800000,2025-10-01 08:30:00,none
1759325400000,2025-10-01 09:30:00,none
1759365000000,2025-10-01 20:30:00,none
1759393800000,2025-10-02 04:30:00,none
1759397400000,2025-10-02 05:30:00,none
1759415400000,2025-10-02 10:30:00,none
1759419000000,2025-10-02 11:30:00,long
1759422600000,2025-10-02 12:30:00,none
1759426200000,2025-10-02 13:30:00,long
1759429800000,2025-10-02 14:30:00,short
1759433400000,2025-10-02 15:30:00,short
1759437000000,2025-10-02 16:30:00,short
1759444200000,2025-10-02 18:30:00,none
1759447800000,2025-10-02 19:30:00,none
1759451400000,2025-10-02 20:30:00,none
1759491000000,2025-10-03 07:30:00,none
1759494600000,2025-10-03 08:30:00,none
1759498200000,2025-10-03 09:30:00,none
1759516200000,2025-10-03 14:30:00,none
1759739400000,2025-10-06 04:30:00,none
1759743000000,2025-10-06 05:30:00,none
1759746600000,2025-10-06 06:30:00,none
1759750200000,2025-10-06 07:30:00,none
1759753800000,2025-10-06 08:30:00,none
1759768200000,2025-10-06 12:30:00,none
1759775400000,2025-10-06 14:30:00,none
1759789800000,2025-10-06 18:30:00,none
1759797000000,2025-10-06 20:30:00,none
1759829400000,2025-10-07 05:30:00,none
1759833000000,2025-10-07 06:30:00,none
1759840200000,2025-10-07 08:30:00,none
1759843800000,2025-10-07 09:30:00,none
1759879800000,2025-10-07 19:30:00,none
1759883400000,2025-10-07 20:30:00,none
1759912200000,2025-10-08 04:30:00,long
1759933800000,2025-10-08 10:30:00,none
1759937400000,2025-10-08 11:30:00,none
1759998600000,2025-10-09 04:30:00,none
1760005800000,2025-10-09 06:30:00,none
1760085000000,2025-10-10 04:30:00,none
1760099400000,2025-10-10 08:30:00,none
1760106600000,2025-10-10 10:30:00,none
1760344200000,2025-10-13 04:30:00,none
1760347800000,2025-10-13 05:30:00,none
1760351400000,2025-10-13 06:30:00,none
1760358600000,2025-10-13 08:30:00,none
1760362200000,2025-10-13 09:30:00,long
1760365800000,2025-10-13 10:30:00,long
1760369400000,2025-10-13 11:30:00,long
1760373000000,2025-10-13 12:30:00,none
1760376600000,2025-10-13 13:30:00,none
1760380200000,2025-10-13 14:30:00,long
1760383800000,2025-10-13 15:30:00,long
1760387400000,2025-10-13 16:30:00,long
1760394600000,2025-10-13 18:30:00,none
1760398200000,2025-10-13 19:30:00,none
1760401800000,2025-10-13 20:30:00,none
1760452200000,2025-10-14 10:30:00,none
1760455800000,2025-10-14 11:30:00,none
1760473800000,2025-10-14 16:30:00,none
1760481000000,2025-10-14 18:30:00,none
1760484600000,2025-10-14 19:30:00,none
1760488200000,2025-10-14 20:30:00,none
1760545800000,2025-10-15 12:30:00,none
1760549400000,2025-10-15 13:30:00,none
1760553000000,2025-10-15 14:30:00,none
1760556600000,2025-10-15 15:30:00,none
1760560200000,2025-10-15 16:30:00,none
1760567400000,2025-10-15 18:30:00,none
1760571000000,2025-10-15 19:30:00,none
1760574600000,2025-10-15 20:30:00,none
1760628600000,2025-10-16 11:30:00,none
1760635800000,2025-10-16 13:30:00,none
1760661000000,2025-10-16 20:30:00,none
1760700600000,2025-10-17 07:30:00,none
1760704200000,2025-10-17 08:30:00,none
1760707800000,2025-10-17 09:30:00,none
1760715000000,2025-10-17 11:30:00,none
1760722200000,2025-10-17 13:30:00,none
1760959800000,2025-10-20 07:30:00,none
1760963400000,2025-10-20 08:30:00,none
1760999400000,2025-10-20 18:30:00,none
1761003000000,2025-10-20 19:30:00,none
1761006600000,2025-10-20 20:30:00,none
1761035400000,2025-10-21 04:30:00,long
1761039000000,2025-10-21 05:30:00,long
1761042600000,2025-10-21 06:30:00,long
1761046200000,2025-10-21 07:30:00,long
1761049800000,2025-10-21 08:30:00,long
1761053400000,2025-10-21 09:30:00,none
1761057000000,2025-10-21 10:30:00,none
1761060600000,2025-10-21 11:30:00,none
1761064200000,2025-10-21 12:30:00,none
1761067800000,2025-10-21 13:30:00,none
1761071400000,2025-10-21 14:30:00,none
1761075000000,2025-10-21 15:30:00,none
1761078600000,2025-10-21 16:30:00,none
1761085800000,2025-10-21 18:30:00,none
1761089400000,2025-10-21 19:30:00,none
1761093000000,2025-10-21 20:30:00,none
1761121800000,2025-10-22 04:30:00,none
1761125400000,2025-10-22 05:30:00,none
1761132600000,2025-10-22 07:30:00,none
1761136200000,2025-10-22 08:30:00,none
1761139800000,2025-10-22 09:30:00,short
1761161400000,2025-10-22 15:30:00,none
1761165000000,2025-10-22 16:30:00,none
1761208200000,2025-10-23 04:30:00,none
1761211800000,2025-10-23 05:30:00,none
1761215400000,2025-10-23 06:30:00,none
1761219000000,2025-10-23 07:30:00,none
1761226200000,2025-10-23 09:30:00,none
1761229800000,2025-10-23 10:30:00,none
1761233400000,2025-10-23 11:30:00,none
1761237000000,2025-10-23 12:30:00,long
1761294600000,2025-10-24 04:30:00,none
1761301800000,2025-10-24 06:30:00,none
1761305400000,2025-10-24 07:30:00,none
1761553800000,2025-10-27 04:30:00,none
1761557400000,2025-10-27 05:30:00,none
1761564600000,2025-10-27 07:30:00,none
1761568200000,2025-10-27 08:30:00,none
1761571800000,2025-10-27 09:30:00,none
1761575400000,2025-10-27 10:30:00,none
1761579000000,2025-10-27 11:30:00,none
1761582600000,2025-10-27 12:30:00,none
1761586200000,2025-10-27 13:30:00,none
1761589800000,2025-10-27 14:30:00,none
1761640200000,2025-10-28 04:30:00,none
1761643800000,2025-10-28 05:30:00,none
1761647400000,2025-10-28 06:30:00,none
1761651000000,2025-10-28 07:30:00,none
1761665400000,2025-10-28 11:30:00,none
1761683400000,2025-10-28 16:30:00,none
1761690600000,2025-10-28 18:30:00,none
1761694200000,2025-10-28 19:30:00,none
1761697800000,2025-10-28 20:30:00,none
1761726600000,2025-10-29 04:30:00,none
1761730200000,2025-10-29 05:30:00,none
1761733800000,2025-10-29 06:30:00,none
1761737400000,2025-10-29 07:30:00,none
1761741000000,2025-10-29 08:30:00,none
1761744600000,2025-10-29 09:30:00,none
1761748200000,2025-10-29 10:30:00,short
1761751800000,2025-10-29 11:30:00,none
1761755400000,2025-10-29 12:30:00,short
1761784200000,2025-10-29 20:30:00,none
1761813000000,2025-10-30 04:30:00,none
1761823800000,2025-10-30 07:30:00,short
1761870600000,2025-10-30 20:30:00,none
1761899400000,2025-10-31 04:30:00,none
1761903000000,2025-10-31 05:30:00,none
1761906600000,2025-10-31 06:30:00,none
1761910200000,2025-10-31 07:30:00,short
1761913800000,2025-10-31 08:30:00,none
1762162200000,2025-11-03 04:30:00,short
1762165800000,2025-11-03 05:30:00,short
1762169400000,2025-11-03 06:30:00,short
1762173000000,2025-11-03 07:30:00,short
1762176600000,2025-11-03 08:30:00,short
1762180200000,2025-11-03 09:30:00,none
1762194600000,2025-11-03 13:30:00,short
1762270200000,2025-11-04 10:30:00,none
1762273800000,2025-11-04 11:30:00,none
1762277400000,2025-11-04 12:30:00,none
1762281000000,2025-11-04 13:30:00,none
1762284600000,2025-11-04 14:30:00,none
1762288200000,2025-11-04 15:30:00,none
1762335000000,2025-11-05 04:30:00,long
1762338600000,2025-11-05 05:30:00,none
1762342200000,2025-11-05 06:30:00,none
1762345800000,2025-11-05 07:30:00,none
1762349400000,2025-11-05 08:30:00,long
1762353000000,2025-11-05 09:30:00,none
1762389000000,2025-11-05 19:30:00,none
1762421400000,2025-11-06 04:30:00,none
1762425000000,2025-11-06 05:30:00,none
1762432200000,2025-11-06 07:30:00,none
1762439400000,2025-11-06 09:30:00,none
1762471800000,2025-11-06 18:30:00,none
1762475400000,2025-11-06 19:30:00,none
1762507800000,2025-11-07 04:30:00,none
1762511400000,2025-11-07 05:30:00,none
1762774200000,2025-11-10 06:30:00,none
1762777800000,2025-11-10 07:30:00,none
1762781400000,2025-11-10 08:30:00,none
1762792200000,2025-11-10 11:30:00,long
1762853400000,2025-11-11 04:30:00,long
1762857000000,2025-11-11 05:30:00,long
1762860600000,2025-11-11 06:30:00,long
1762864200000,2025-11-11 07:30:00,long
1762867800000,2025-11-11 08:30:00,long
1762871400000,2025-11-11 09:30:00,long
1762875000000,2025-11-11 10:30:00,long
1762878600000,2025-11-11 11:30:00,long
1762882200000,2025-11-11 12:30:00,none
1762947000000,2025-11-12 06:30:00,none
1762961400000,2025-11-12 10:30:00,long
1762965000000,2025-11-12 11:30:00,long
1762968600000,2025-11-12 12:30:00,none
1762972200000,2025-11-12 13:30:00,none
1762975800000,2025-11-12 14:30:00,long
1762979400000,2025-11-12 15:30:00,none
1762983000000,2025-11-12 16:30:00,none
1762990200000,2025-11-12 18:30:00,none
1762993800000,2025-11-12 19:30:00,none
1763112600000,2025-11-14 04:30:00,none
1763137800000,2025-11-14 11:30:00,none
1763141400000,2025-11-14 12:30:00,none
1763145000000,2025-11-14 13:30:00,none
1763148600000,2025-11-14 14:30:00,none
1763152200000,2025-11-14 15:30:00,long
1763155800000,2025-11-14 16:30:00,none
1763371800000,2025-11-17 04:30:00,short
1763375400000,2025-11-17 05:30:00,none
1763379000000,2025-11-17 06:30:00,none
1763400600000,2025-11-17 12:30:00,none
1763483400000,2025-11-18 11:30:00,none
1763490600000,2025-11-18 13:30:00,none
1763494200000,2025-11-18 14:30:00,none
1763548200000,2025-11-19 05:30:00,none
1763551800000,2025-11-19 06:30:00,none
1763555400000,2025-11-19 07:30:00,none
1763559000000,2025-11-19 08:30:00,none
1763562600000,2025-11-19 09:30:00,none
1763569800000,2025-11-19 11:30:00,none
1763573400000,2025-11-19 12:30:00,none
1763631000000,2025-11-20 04:30:00,short
1763634600000,2025-11-20 05:30:00,short
1763638200000,2025-11-20 06:30:00,none
1763641800000,2025-11-20 07:30:00,short
1763645400000,2025-11-20 08:30:00,none
1763649000000,2025-11-20 09:30:00,none
1763656200000,2025-11-20 11:30:00,none
1763717400000,2025-11-21 04:30:00,long
1763721000000,2025-11-21 05:30:00,none
1763724600000,2025-11-21 06:30:00,none
1763731800000,2025-11-21 08:30:00,none
1763735400000,2025-11-21 09:30:00,none
1763742600000,2025-11-21 11:30:00,none
1763976600000,2025-11-24 04:30:00,none
1763980200000,2025-11-24 05:30:00,long
1763983800000,2025-11-24 06:30:00,long
1763994600000,2025-11-24 09:30:00,none
1764030600000,2025-11-24 19:30:00,none
1764063000000,2025-11-25 04:30:00,long
1764066600000,2025-11-25 05:30:00,long
1764070200000,2025-11-25 06:30:00,long
1764081000000,2025-11-25 09:30:00,long
1764084600000,2025-11-25 10:30:00,none
1764149400000,2025-11-26 04:30:00,none
1764153000000,2025-11-26 05:30:00,none
1764156600000,2025-11-26 06:30:00,none
1764160200000,2025-11-26 07:30:00,long
1764163800000,2025-11-26 08:30:00,long
1764199800000,2025-11-26 18:30:00,none
1764203400000,2025-11-26 19:30:00,none
1764586800000,2025-12-01 06:00:00,none
1764590400000,2025-12-01 07:00:00,none
1764594000000,2025-12-01 08:00:00,long
1764597600000,2025-12-01 09:00:00,none
1764601200000,2025-12-01 10:00:00,none
1764604800000,2025-12-01 11:00:00,none
1764608400000,2025-12-01 12:00:00,none
1764612000000,2025-12-01 13:00:00,none
1764615600000,2025-12-01 14:00:00,none
1764619200000,2025-12-01 15:00:00,none
1764622800000,2025-12-01 16:00:00,none
1764626400000,2025-12-01 17:00:00,none
1764630000000,2025-12-01 18:00:00,none
1764669600000,2025-12-02 05:00:00,none
1764673200000,2025-12-02 06:00:00,none
1764676800000,2025-12-02 07:00:00,none
1764680400000,2025-12-02 08:00:00,none
1764684000000,2025-12-02 09:00:00,short
1764687600000,2025-12-02 10:00:00,short
1764691200000,2025-12-02 11:00:00,short
1764694800000,2025-12-02 12:00:00,none
1764705600000,2025-12-02 15:00:00,short
1764716400000,2025-12-02 18:00:00,none
1764720000000,2025-12-02 19:00:00,none
1764752400000,2025-12-03 04:00:00,short
1764756000000,2025-12-03 05:00:00,short
1764759600000,2025-12-03 06:00:00,none
1764763200000,2025-12-03 07:00:00,none
1764766800000,2025-12-03 08:00:00,none
1764770400000,2025-12-03 09:00:00,none
1764777600000,2025-12-03 11:00:00,none
1764784800000,2025-12-03 13:00:00,none
1764788400000,2025-12-03 14:00:00,none
1764792000000,2025-12-03 15:00:00,none
1764795600000,2025-12-03 16:00:00,none
1764799200000,2025-12-03 17:00:00,none
1764802800000,2025-12-03 18:00:00,none
1764806400000,2025-12-03 19:00:00,none
1764842400000,2025-12-04 05:00:00,none
1764846000000,2025-12-04 06:00:00,none
1764849600000,2025-12-04 07:00:00,none
1764856800000,2025-12-04 09:00:00,none
1764867600000,2025-12-04 12:00:00,none
1764882000000,2025-12-04 16:00:00,none
1764885600000,2025-12-04 17:00:00,none
1764889200000,2025-12-04 18:00:00,none
1764892800000,2025-12-04 19:00:00,none
1764939600000,2025-12-05 08:00:00,none
1765184400000,2025-12-08 04:00:00,none
1765188000000,2025-12-08 05:00:00,none
1765198800000,2025-12-08 08:00:00,none
1765238400000,2025-12-08 19:00:00,none
1765270800000,2025-12-09 04:00:00,none
1765292400000,2025-12-09 10:00:00,none
1765296000000,2025-12-09 11:00:00,none
1765299600000,2025-12-09 12:00:00,none
1765303200000,2025-12-09 13:00:00,none
1765306800000,2025-12-09 14:00:00,none
1765310400000,2025-12-09 15:00:00,none
1765314000000,2025-12-09 16:00:00,none
1765357200000,2025-12-10 04:00:00,none
1765360800000,2025-12-10 05:00:00,none
1765364400000,2025-12-10 06:00:00,none
1765368000000,2025-12-10 07:00:00,none
1765371600000,2025-12-10 08:00:00,none
1765386000000,2025-12-10 12:00:00,none
1765389600000,2025-12-10 13:00:00,none
1765393200000,2025-12-10 14:00:00,none
1765447200000,2025-12-11 05:00:00,none
1765450800000,2025-12-11 06:00:00,none
1765465200000,2025-12-11 10:00:00,none
1765530000000,2025-12-12 04:00:00,short
1765533600000,2025-12-12 05:00:00,none
1765537200000,2025-12-12 06:00:00,none
1765540800000,2025-12-12 07:00:00,none
1765544400000,2025-12-12 08:00:00,none
1765551600000,2025-12-12 10:00:00,short
1765796400000,2025-12-15 06:00:00,none
1765875600000,2025-12-16 04:00:00,none
1765879200000,2025-12-16 05:00:00,none
1765882800000,2025-12-16 06:00:00,none
1765886400000,2025-12-16 07:00:00,none
1765900800000,2025-12-16 11:00:00,none
1765904400000,2025-12-16 12:00:00,none
1765926000000,2025-12-16 18:00:00,none
1766048400000,2025-12-18 04:00:00,none
1766052000000,2025-12-18 05:00:00,none
1766055600000,2025-12-18 06:00:00,long
1766059200000,2025-12-18 07:00:00,none
1766062800000,2025-12-18 08:00:00,none
1766098800000,2025-12-18 18:00:00,none
1766102400000,2025-12-18 19:00:00,none
1766134800000,2025-12-19 04:00:00,long
1766149200000,2025-12-19 08:00:00,none
1766152800000,2025-12-19 09:00:00,none
1766394000000,2025-12-22 04:00:00,none
1766397600000,2025-12-22 05:00:00,long
1766401200000,2025-12-22 06:00:00,none
1766448000000,2025-12-22 19:00:00,none
1766480400000,2025-12-23 04:00:00,none
1766484000000,2025-12-23 05:00:00,long
1766487600000,2025-12-23 06:00:00,none
1766491200000,2025-12-23 07:00:00,none
1766494800000,2025-12-23 08:00:00,long
1766498400000,2025-12-23 09:00:00,long
1766502000000,2025-12-23 10:00:00,none
1766566800000,2025-12-24 04:00:00,long
1766570400000,2025-12-24 05:00:00,long
1766574000000,2025-12-24 06:00:00,long
1766577600000,2025-12-24 07:00:00,long
1766581200000,2025-12-24 08:00:00,none
1766584800000,2025-12-24 09:00:00,none
1766588400000,2025-12-24 10:00:00,none
1766742300000,2025-12-26 04:45:00,none
1766745900000,2025-12-26 05:45:00,none
1766749500000,2025-12-26 06:45:00,none
1766753100000,2025-12-26 07:45:00,none
1766756700000,2025-12-26 08:45:00,none
1766763900000,2025-12-26 10:45:00,none
1766767500000,2025-12-26 11:45:00,none
1766778300000,2025-12-26 14:45:00,none
1767044700000,2025-12-29 16:45:00,none
1767051900000,2025-12-29 18:45:00,none
1767087900000,2025-12-30 04:45:00,short
1767091500000,2025-12-30 05:45:00,short
1767098700000,2025-12-30 07:45:00,short
1767102300000,2025-12-30 08:45:00,short
1767113100000,2025-12-30 11:45:00,none
1767120300000,2025-12-30 13:45:00,short
1767123900000,2025-12-30 14:45:00,short
1767127500000,2025-12-30 15:45:00,none
1767188700000,2025-12-31 08:45:00,short
1767206700000,2025-12-31 13:45:00,none
1767347100000,2026-01-02 04:45:00,none
1767350700000,2026-01-02 05:45:00,none
1767354300000,2026-01-02 06:45:00,none
1767357900000,2026-01-02 07:45:00,none
