universe,signal_ts,trading_day,side,limit_price,filled,cancel_reason,fill_ts,mfe_pts,mfe_ts,mae_pts,mae_ts,close_1600_pnl_pts,minutes_held,mfe_before_mae,year,entry_hour_et,signal_hour_et,sweep_level,swept_level_type,mss_ts,model,stop_distance,imb_confluence,ob_confluence,stop_loss,take_profit,s_to_fav_5,s_to_fav_10,s_to_fav_15,s_to_fav_20,s_to_fav_30,s_to_fav_50,s_to_adv_5,s_to_adv_10,s_to_adv_15,s_to_adv_20,s_to_adv_30,s_to_adv_50
p4,2023-10-26T01:00:00.000Z,2023-10-26,sell,16533,false,close_beyond_leg_terminus,,,,,,,,,2023,21,21,,,,M,19,,,16552,16507.25,,,,,,,,,,,,
p1,2023-10-26T02:00:00.000Z,2023-10-26,buy,16480,true,,2023-10-26T02:24:28.000Z,156.25,2023-10-26T13:33:14.000Z,162.50,2023-10-26T17:30:43.000Z,-108.25,1055.53,true,2023,22,22,,,,W,12,,,16468,16503.75,108,747,1068,4309,20680,25365,16593,16608,16680,16703,17809,46919
p4,2023-10-26T03:00:00.000Z,2023-10-26,buy,16476,false,close_beyond_leg_terminus,,,,,,,,,2023,23,23,,,,W,7.75,,,16468.25,16487.5,,,,,,,,,,,,
p5,2023-10-26T04:15:00.000Z,2023-10-26,buy,16454,true,,2023-10-26T07:10:52.000Z,182.25,2023-10-26T13:33:14.000Z,136.50,2023-10-26T17:30:43.000Z,-82.25,769.13,true,2023,3,0,,,,W,24.25,,,16429.75,16510.25,40,74,2164,2185,2245,3330,625,929,1202,29727,30643,32172
p4,2023-10-26T07:30:00.000Z,2023-10-26,buy,16423.5,false,close_beyond_leg_terminus,,,,,,,,,2023,3,3,,,,W,17,,,16406.5,16448.25,,,,,,,,,,,,
p1,2023-10-26T12:00:00.000Z,2023-10-26,sell,16522,true,,2023-10-26T12:15:31.000Z,204.50,2023-10-26T17:30:43.000Z,114.25,2023-10-26T13:33:14.000Z,150.25,464.48,false,2023,8,8,,,,M,26.5,,,16548.5,16504.25,42,45,873,873,6205,7042,15,155,799,900,911,1091
p3,2023-10-26T12:00:00.000Z,2023-10-26,buy,16495.75,false,close_beyond_leg_terminus,,,,,,,,,2023,8,8,,,,W,12.25,,,16483.5,16513,,,,,,,,,,,,
p2,2023-10-26T13:00:00.000Z,2023-10-26,sell,16612.25,true,,2023-10-26T13:31:21.000Z,294.75,2023-10-26T17:30:43.000Z,24.00,2023-10-26T13:33:14.000Z,240.50,388.65,false,2023,9,9,,,,M,24,,,16636.25,16575,10,52,53,410,427,471,41,102,106,109,,
p3,2023-10-26T13:00:00.000Z,2023-10-26,buy,16556,false,close_beyond_leg_terminus,,,,,,,,,2023,9,9,,,,W,32.25,,,16523.75,16588.75,,,,,,,,,,,,
p4,2023-10-26T14:00:00.000Z,2023-10-26,sell,16531.25,false,close_beyond_leg_terminus,,,,,,,,,2023,10,10,,,,M,13.75,,,16545,16494.75,,,,,,,,,,,,
p1,2023-10-27T01:00:00.000Z,2023-10-27,buy,16426,false,close_beyond_leg_terminus,,,,,,,,,2023,21,21,,,,W,18.75,,,16407.25,16464.25,,,,,,,,,,,,
p4,2023-10-27T04:30:00.000Z,2023-10-27,sell,16489,true,,2023-10-27T04:37:26.000Z,102.00,2023-10-27T19:40:14.000Z,96.00,2023-10-27T15:22:54.000Z,45.75,922.57,false,2023,0,0,,,,M,8,,,16497,16481.75,6632,8554,8622,8779,8897,44954,1251,1306,14538,14822,15723,34603
p2,2023-10-27T05:15:00.000Z,2023-10-27,sell,16530,false,close_beyond_leg_terminus,,,,,,,,,2023,1,1,,,,M,22.5,,,16552.5,16484.25,,,,,,,,,,,,
p3,2023-10-27T05:30:00.000Z,2023-10-27,sell,16531.25,false,close_beyond_leg_terminus,,,,,,,,,2023,1,1,,,,M,19,,,16550.25,16493,,,,,,,,,,,,
p5,2023-10-27T06:30:00.000Z,2023-10-27,buy,16459.25,false,close_beyond_leg_terminus,,,,,,,,,2023,2,2,,,,W,13.25,,,16446,16484.5,,,,,,,,,,,,
p5,2023-10-27T06:45:00.000Z,2023-10-27,buy,16453,false,close_beyond_leg_terminus,,,,,,,,,2023,2,2,,,,W,24,,,16429,16494.25,,,,,,,,,,,,
p1,2023-10-27T07:00:00.000Z,2023-10-27,buy,16454.25,true,,2023-10-27T07:05:48.000Z,130.75,2023-10-27T15:22:54.000Z,67.25,2023-10-27T19:40:14.000Z,-11.00,774.20,true,2023,3,3,,,,W,23.75,,,16430.5,16482.5,15,31,199,838,2216,5636,17843,36031,36052,36056,36752,39506
p5,2023-10-27T07:15:00.000Z,2023-10-27,sell,16480.5,true,,2023-10-27T07:21:47.000Z,93.50,2023-10-27T19:40:14.000Z,104.50,2023-10-27T15:22:54.000Z,37.25,758.22,false,2023,3,3,,,,M,13.75,,,16494.25,16446.25,101,500,14717,16307,16864,35584,1261,1461,2532,4178,4988,23020
p5,2023-10-27T07:45:00.000Z,2023-10-27,buy,16468.75,false,close_beyond_leg_terminus,,,,,,,,,2023,3,3,,,,W,17.5,,,16451.25,16490.25,,,,,,,,,,,,
p4,2023-10-27T08:15:00.000Z,2023-10-27,buy,16458.25,false,close_beyond_leg_terminus,,,,,,,,,2023,4,4,,,,W,17.25,,,16441,16500.75,,,,,,,,,,,,
p3,2023-10-27T08:45:00.000Z,2023-10-27,buy,16506,true,,2023-10-27T08:45:33.000Z,79.00,2023-10-27T15:22:54.000Z,119.00,2023-10-27T19:40:14.000Z,-62.75,674.45,true,2023,4,4,,,,W,6.5,,,16499.5,16523.5,668,711,17276,17280,19709,23372,2691,3390,7948,8400,8784,11499
p1,2023-10-27T12:45:00.000Z,2023-10-27,sell,16539.75,true,,2023-10-27T14:14:09.000Z,152.75,2023-10-27T19:40:14.000Z,45.25,2023-10-27T15:22:54.000Z,96.50,345.85,false,2023,10,8,,,,M,28,,,16567.75,16430.75,27,28,43,54,102,314,5,3521,3654,3672,3736,
p5,2023-10-27T12:45:00.000Z,2023-10-27,sell,16525.25,true,,2023-10-27T13:33:32.000Z,138.25,2023-10-27T19:40:14.000Z,59.75,2023-10-27T15:22:54.000Z,82.00,386.47,false,2023,9,8,,,,M,23.75,,,16549,16474.75,7,10,18,43,114,945,715,2027,2437,2442,6091,6207
p5,2023-10-27T13:15:00.000Z,2023-10-27,buy,16455.25,false,close_beyond_leg_terminus,,,,,,,,,2023,9,9,,,,W,27.25,,,16428,16493.5,,,,,,,,,,,,
p4,2023-10-27T13:30:00.000Z,2023-10-27,sell,16522.25,true,,2023-10-27T13:33:29.000Z,135.25,2023-10-27T19:40:14.000Z,62.75,2023-10-27T15:22:54.000Z,79.00,386.52,false,2023,9,9,,,,M,27.5,,,16549.75,16473.5,11,17,45,57,164,949,718,718,2440,2443,6079,6201
p2,2023-10-27T13:45:00.000Z,2023-10-27,buy,16501.5,true,,2023-10-27T13:47:35.000Z,83.50,2023-10-27T15:22:54.000Z,114.50,2023-10-27T19:40:14.000Z,-58.25,372.42,true,2023,9,9,,,,W,16.25,,,16485.25,16529.75,41,1013,1024,1057,1165,5217,19,76,89,101,103,3300
p4,2023-10-27T14:00:00.000Z,2023-10-27,sell,16525,true,,2023-10-27T14:05:24.000Z,138.00,2023-10-27T19:40:14.000Z,60.00,2023-10-27T15:22:54.000Z,81.75,354.60,false,2023,10,10,,,,M,25.75,,,16550.75,16501.75,44,52,52,200,227,248,2,115,525,530,4179,4294
p2,2023-10-27T14:15:00.000Z,2023-10-27,buy,16423.75,false,close_beyond_leg_terminus,,,,,,,,,2023,10,10,,,,W,44,,,16379.75,16531.75,,,,,,,,,,,,
p5,2023-10-27T18:15:00.000Z,2023-10-27,buy,16350.5,false,close_beyond_leg_terminus,,,,,,,,,2023,14,14,,,,W,46.5,,,16304,16418.25,,,,,,,,,,,,
p3,2023-10-27T18:45:00.000Z,2023-10-27,sell,16487.5,false,close_beyond_leg_terminus,,,,,,,,,2023,14,14,,,,M,44.25,,,16531.75,16441,,,,,,,,,,,,
p5,2023-10-27T19:30:00.000Z,2023-10-27,buy,16425.25,true,,2023-10-27T19:31:52.000Z,24.75,2023-10-27T19:59:53.000Z,38.25,2023-10-27T19:40:14.000Z,18.00,28.13,false,2023,15,15,,,,W,12.25,,,16413,16442.75,16,1662,1670,1676,,,151,156,195,208,482,
p3,2023-10-27T20:00:00.000Z,2023-10-27,buy,16411.5,false,post_cutoff_emission,,,,,,,,,2023,16,16,,,,W,32,,,16379.5,16443.75,,,,,,,,,,,,
p4,2023-10-27T20:30:00.000Z,2023-10-27,sell,16450.75,false,post_cutoff_emission,,,,,,,,,2023,16,16,,,,M,6,,,16456.75,16436.75,,,,,,,,,,,,
p2,2023-10-30T06:00:00.000Z,2023-10-30,buy,16508,false,close_beyond_leg_terminus,,,,,,,,,2023,2,2,,,,W,6.5,,,16501.5,16516.75,,,,,,,,,,,,
p4,2023-10-30T06:00:00.000Z,2023-10-30,sell,16548.75,true,,2023-10-30T07:36:07.000Z,65.25,2023-10-30T14:45:15.000Z,105.00,2023-10-30T13:51:53.000Z,-47.25,743.88,false,2023,3,2,,,,M,23.75,,,16572.5,16510.25,263,2844,3523,4275,21335,25653,687,1747,6047,6089,21655,21726
p2,2023-10-30T06:15:00.000Z,2023-10-30,buy,16491.25,false,close_beyond_leg_terminus,,,,,,,,,2023,2,2,,,,W,29,,,16462.25,16522.75,,,,,,,,,,,,
p3,2023-10-30T07:30:00.000Z,2023-10-30,buy,16515,false,close_beyond_leg_terminus,,,,,,,,,2023,3,3,,,,W,26.75,,,16488.25,16555.75,,,,,,,,,,,,
p4,2023-10-30T07:45:00.000Z,2023-10-30,sell,16550.5,true,,2023-10-30T07:45:53.000Z,67.00,2023-10-30T14:45:15.000Z,103.25,2023-10-30T13:51:53.000Z,-45.50,734.12,false,2023,3,3,,,,M,10.75,,,16561.25,16540.5,1368,1673,2413,2946,19651,25065,317,1175,5495,20905,21070,21151
p2,2023-10-30T08:30:00.000Z,2023-10-30,sell,16573,false,close_beyond_leg_terminus,,,,,,,,,2023,4,4,,,,M,20,,,16593,16532.25,,,,,,,,,,,,
p4,2023-10-30T12:30:00.000Z,2023-10-30,sell,16562.25,false,close_beyond_leg_terminus,,,,,,,,,2023,8,8,,,,M,16.25,,,16578.5,16539,,,,,,,,,,,,
p5,2023-10-30T13:00:00.000Z,2023-10-30,buy,16510.75,false,close_beyond_leg_terminus,,,,,,,,,2023,9,9,,,,W,18,,,16492.75,16549.75,,,,,,,,,,,,
p2,2023-10-30T13:30:00.000Z,2023-10-30,sell,16561.5,true,,2023-10-30T13:34:09.000Z,78.00,2023-10-30T14:45:15.000Z,92.25,2023-10-30T13:51:53.000Z,-34.50,385.85,false,2023,9,9,,,,M,14.75,,,16576.25,16540.25,2589,2590,2652,2663,2780,3288,8,14,172,174,231,523
p3,2023-10-30T13:45:00.000Z,2023-10-30,buy,16572.5,true,,2023-10-30T14:17:17.000Z,76.75,2023-10-30T19:24:58.000Z,89.00,2023-10-30T14:45:15.000Z,23.50,342.72,false,2023,10,9,,,,W,34,,,16538.5,16653,11519,11568,11569,11628,12915,16201,0,1,1,2,70,243
p3,2023-10-30T14:00:00.000Z,2023-10-30,sell,16677.25,false,close_beyond_leg_terminus,,,,,,,,,2023,10,10,,,,M,31.25,,,16708.5,16619.75,,,,,,,,,,,,
p3,2023-10-30T14:15:00.000Z,2023-10-30,sell,16620.25,false,close_beyond_leg_terminus,,,,,,,,,2023,10,10,,,,M,29.5,,,16649.75,16584.5,,,,,,,,,,,,
p4,2023-10-30T14:30:00.000Z,2023-10-30,buy,16472.5,false,close_beyond_leg_terminus,,,,,,,,,2023,10,10,,,,W,48.75,,,16423.75,16528.5,,,,,,,,,,,,
p1,2023-10-30T14:45:00.000Z,2023-10-30,buy,16458.25,false,close_beyond_leg_terminus,,,,,,,,,2023,10,10,,,,W,40.75,,,16417.5,16497.75,,,,,,,,,,,,
p2,2023-10-30T15:00:00.000Z,2023-10-30,sell,16549,true,,2023-10-30T15:01:19.000Z,61.25,2023-10-30T16:46:15.000Z,100.25,2023-10-30T19:24:58.000Z,-47.00,298.68,true,2023,11,11,,,,M,35.25,,,16584.25,16510.5,792,804,826,1266,1270,1348,6,108,137,306,8877,10254
p5,2023-10-30T18:30:00.000Z,2023-10-30,sell,16630.5,true,,2023-10-30T19:01:28.000Z,41.00,2023-10-30T19:59:45.000Z,18.75,2023-10-30T19:24:58.000Z,34.50,58.53,false,2023,15,14,,,,M,30.75,,,16661.25,16579.5,2,14,119,537,2978,,1327,1349,1374,,,
p2,2023-10-30T19:45:00.000Z,2023-10-30,sell,16650.25,false,close_beyond_leg_terminus,,,,,,,,,2023,15,15,,,,M,20,,,16670.25,16617.5,,,,,,,,,,,,
p1,2023-10-30T23:45:00.000Z,2023-10-31,buy,16531.75,true,,2023-10-31T03:00:15.000Z,149.25,2023-10-31T19:04:11.000Z,43.25,2023-10-31T13:53:26.000Z,135.00,1019.75,false,2023,23,19,,,,W,35,,,16496.75,16585.75,113,1832,18987,19538,20236,20767,1,381,400,458,11073,
p5,2023-10-31T01:30:00.000Z,2023-10-31,buy,16540.5,true,,2023-10-31T01:43:42.000Z,140.50,2023-10-31T19:04:11.000Z,52.00,2023-10-31T13:53:26.000Z,126.25,1096.30,false,2023,21,21,,,,W,12,,,16528.5,16572.75,81,412,1034,24797,25026,25755,4592,4593,4947,4974,5181,43770
p5,2023-10-31T03:30:00.000Z,2023-10-31,sell,16563.25,false,close_beyond_leg_terminus,,,,,,,,,2023,23,23,,,,M,23,,,16586.25,16534.75,,,,,,,,,,,,
p3,2023-10-31T04:45:00.000Z,2023-10-31,sell,16522,false,close_beyond_leg_terminus,,,,,,,,,2023,0,0,,,,M,5.5,,,16527.5,16509.75,,,,,,,,,,,,
p2,2023-10-31T05:45:00.000Z,2023-10-31,sell,16557.75,false,close_beyond_leg_terminus,,,,,,,,,2023,1,1,,,,M,21,,,16578.75,16512,,,,,,,,,,,,
p1,2023-10-31T06:15:00.000Z,2023-10-31,buy,16482.25,false,close_beyond_leg_terminus,,,,,,,,,2023,2,2,,,,W,9.25,,,16473,16503.75,,,,,,,,,,,,
p2,2023-10-31T06:30:00.000Z,2023-10-31,buy,16504.5,false,close_beyond_leg_terminus,,,,,,,,,2023,2,2,,,,W,9.75,,,16494.75,16517.25,,,,,,,,,,,,
p3,2023-10-31T06:30:00.000Z,2023-10-31,buy,16501.75,false,close_beyond_leg_terminus,,,,,,,,,2023,2,2,,,,W,10.25,,,16491.5,16517,,,,,,,,,,,,
p1,2023-10-31T07:15:00.000Z,2023-10-31,buy,16483.5,false,close_beyond_leg_terminus,,,,,,,,,2023,3,3,,,,W,36,,,16447.5,16538,,,,,,,,,,,,
p5,2023-10-31T07:15:00.000Z,2023-10-31,sell,16584,true,,2023-10-31T08:46:57.000Z,95.50,2023-10-31T13:53:26.000Z,97.00,2023-10-31T19:04:11.000Z,-82.75,673.05,true,2023,4,3,,,,M,34.5,,,16618.5,16518.75,100,1301,2149,2359,17267,17322,352,382,4572,5212,5633,32094
p1,2023-10-31T07:30:00.000Z,2023-10-31,buy,16517.75,false,close_beyond_leg_terminus,,,,,,,,,2023,3,3,,,,W,19,,,16498.75,16550.25,,,,,,,,,,,,
p2,2023-10-31T07:30:00.000Z,2023-10-31,buy,16523.5,false,close_beyond_leg_terminus,,,,,,,,,2023,3,3,,,,W,8,,,16515.5,16535.5,,,,,,,,,,,,
p3,2023-10-31T08:00:00.000Z,2023-10-31,sell,16551.5,true,,2023-10-31T08:25:52.000Z,63.00,2023-10-31T13:53:26.000Z,129.50,2023-10-31T19:04:11.000Z,-115.25,694.13,true,2023,4,4,,,,M,21,,,16572.5,16525.5,9,18582,18587,18599,18654,19583,263,673,779,916,1230,5863
p5,2023-10-31T10:45:00.000Z,2023-10-31,buy,16555.75,false,close_beyond_leg_terminus,,,,,,,,,2023,6,6,,,,W,41.5,,,16514.25,16601,,,,,,,,,,,,
p3,2023-10-31T11:30:00.000Z,2023-10-31,buy,16528.75,true,,2023-10-31T13:36:10.000Z,152.25,2023-10-31T19:04:11.000Z,40.25,2023-10-31T13:53:26.000Z,138.00,383.83,false,2023,9,7,,,,W,46.75,,,16482,16628,1867,1881,1901,2027,2038,2136,20,52,65,76,967,
p1,2023-10-31T12:00:00.000Z,2023-10-31,sell,16613.5,true,,2023-10-31T12:07:16.000Z,125.00,2023-10-31T13:53:26.000Z,67.50,2023-10-31T19:04:11.000Z,-53.25,472.73,true,2023,8,8,,,,M,10,,,16623.5,16599.5,92,1365,1812,1828,2171,5150,291,693,791,20075,20131,21188
p1,2023-10-31T13:00:00.000Z,2023-10-31,sell,16611,false,close_beyond_leg_terminus,,,,,,,,,2023,9,9,,,,M,17.75,,,16628.75,16589,,,,,,,,,,,,
p2,2023-10-31T13:15:00.000Z,2023-10-31,buy,16565.75,false,close_beyond_leg_terminus,,,,,,,,,2023,9,9,,,,W,43.25,,,16522.5,16593.5,,,,,,,,,,,,
p4,2023-10-31T13:15:00.000Z,2023-10-31,sell,16597.5,true,,2023-10-31T13:29:43.000Z,109.00,2023-10-31T13:53:26.000Z,83.50,2023-10-31T19:04:11.000Z,-69.25,390.28,true,2023,9,9,,,,M,12.75,,,16610.25,16585.5,48,55,59,80,193,329,35,5062,11584,11588,14708,15197
p3,2023-10-31T13:30:00.000Z,2023-10-31,buy,16560.25,true,,2023-10-31T13:34:32.000Z,120.75,2023-10-31T19:04:11.000Z,71.75,2023-10-31T13:53:26.000Z,106.50,385.47,false,2023,9,9,,,,W,33.75,,,16526.5,16607.5,2190,2221,2232,2234,2931,5178,10,33,42,63,93,171
p2,2023-10-31T13:45:00.000Z,2023-10-31,buy,16472.5,false,close_beyond_leg_terminus,,,,,,,,,2023,9,9,,,,W,26.5,,,16446,16530.5,,,,,,,,,,,,
p1,2023-10-31T14:00:00.000Z,2023-10-31,buy,16456.5,false,close_beyond_leg_terminus,,,,,,,,,2023,10,10,,,,W,36.5,,,16420,16519,,,,,,,,,,,,
p2,2023-10-31T14:15:00.000Z,2023-10-31,sell,16631.25,true,,2023-10-31T17:41:51.000Z,12.50,2023-10-31T18:29:59.000Z,49.75,2023-10-31T19:04:11.000Z,-35.50,138.15,true,2023,13,10,,,,M,37.5,,,16668.75,16550.75,2598,2883,,,,,35,45,64,83,1113,
p1,2023-10-31T14:30:00.000Z,2023-10-31,buy,16521.75,true,,2023-10-31T14:40:20.000Z,159.25,2023-10-31T19:04:11.000Z,0.50,2023-10-31T14:40:20.000Z,145.00,319.67,false,2023,10,10,,,,W,27.5,,,16494.25,16588.25,7,53,67,108,125,250,,,,,,
p5,2023-10-31T16:00:00.000Z,2023-10-31,buy,16582,true,,2023-10-31T16:01:32.000Z,99.00,2023-10-31T19:04:11.000Z,35.50,2023-10-31T16:17:01.000Z,84.75,238.47,false,2023,12,12,,,,W,16,,,16566,16592.75,1824,1833,1836,1839,2475,6019,18,42,218,768,805,
p4,2023-10-31T17:15:00.000Z,2023-10-31,sell,16640,true,,2023-10-31T17:42:36.000Z,21.25,2023-10-31T18:29:59.000Z,41.00,2023-10-31T19:04:11.000Z,-26.75,137.40,true,2023,13,13,,,,M,40,,,16680,16599.25,147,2503,2559,2838,,,15,37,665,795,4684,
p4,2023-10-31T23:15:00.000Z,2023-11-01,sell,16678.5,false,order_ttl_expired,,,,,,,,,2023,19,19,,,,M,24,,,16702.5,16612.5,,,,,,,,,,,,
p4,2023-10-31T23:30:00.000Z,2023-11-01,buy,16592.5,false,close_beyond_leg_terminus,,,,,,,,,2023,19,19,,,,W,40.25,,,16552.25,16630.5,,,,,,,,,,,,
p5,2023-10-31T23:45:00.000Z,2023-11-01,buy,16578,false,close_beyond_leg_terminus,,,,,,,,,2023,19,19,,,,W,35,,,16543,16632,,,,,,,,,,,,
p5,2023-11-01T02:00:00.000Z,2023-11-01,sell,16650.25,true,,2023-11-01T02:58:42.000Z,62.25,2023-11-01T11:51:00.000Z,289.00,2023-11-01T19:56:58.000Z,-269.75,1021.30,true,2023,22,22,,,,M,22.75,,,16673,16621.25,4398,9310,9679,18426,19796,23202,13902,13993,14021,34563,34579,37207
p1,2023-11-01T02:15:00.000Z,2023-11-01,sell,16641,true,,2023-11-01T02:30:33.000Z,53.00,2023-11-01T11:51:00.000Z,298.25,2023-11-01T19:56:58.000Z,-279.00,1049.45,true,2023,22,22,,,,M,8.5,,,16649.5,16629,11313,20113,21298,21485,22634,33451,399,1717,15648,15685,36253,36273
p3,2023-11-01T02:15:00.000Z,2023-11-01,buy,16617,false,close_beyond_leg_terminus,,,,,,,,,2023,22,22,,,,W,11.75,,,16605.25,16640,,,,,,,,,,,,
p3,2023-11-01T04:15:00.000Z,2023-11-01,buy,16632.5,false,close_beyond_leg_terminus,,,,,,,,,2023,0,0,,,,W,16,,,16616.5,16650,,,,,,,,,,,,
p3,2023-11-01T05:15:00.000Z,2023-11-01,sell,16647.5,true,,2023-11-01T05:18:49.000Z,59.50,2023-11-01T11:51:00.000Z,291.75,2023-11-01T19:56:58.000Z,-272.50,881.18,true,2023,1,1,,,,M,7.25,,,16654.75,16644.75,744,1212,1289,11202,11415,17565,3364,5559,5590,5997,26163,28792
p1,2023-11-01T06:30:00.000Z,2023-11-01,buy,16629.25,false,close_beyond_leg_terminus,,,,,,,,,2023,2,2,,,,W,30.25,,,16599,16662,,,,,,,,,,,,
p1,2023-11-01T06:45:00.000Z,2023-11-01,buy,16621.5,true,,2023-11-01T08:28:37.000Z,317.75,2023-11-01T19:56:58.000Z,33.50,2023-11-01T11:51:00.000Z,298.50,691.38,false,2023,4,2,,,,W,27,,,16594.5,16682,228,14483,14495,14503,14649,14770,32,1116,3204,3364,11967,
p4,2023-11-01T07:15:00.000Z,2023-11-01,sell,16658.75,true,,2023-11-01T07:15:01.000Z,70.75,2023-11-01T11:51:00.000Z,280.50,2023-11-01T19:56:58.000Z,-261.25,764.98,true,2023,3,3,,,,M,10,,,16668.75,16645.5,415,452,1751,2463,3053,5971,19150,19180,19187,19199,19205,22098
p5,2023-11-01T07:30:00.000Z,2023-11-01,buy,16639,true,,2023-11-01T07:56:04.000Z,300.25,2023-11-01T19:56:58.000Z,51.00,2023-11-01T11:51:00.000Z,281.00,723.93,false,2023,3,3,,,,W,23.5,,,16615.5,16654.5,250,16600,16614,16635,16717,16742,433,590,1797,1959,3508,14096
p4,2023-11-01T08:30:00.000Z,2023-11-01,sell,16633.75,false,close_beyond_leg_terminus,,,,,,,,,2023,4,4,,,,M,13.75,,,16647.5,16608.75,,,,,,,,,,,,
p4,2023-11-01T11:15:00.000Z,2023-11-01,sell,16613.5,true,,2023-11-01T11:15:07.000Z,25.50,2023-11-01T11:51:00.000Z,325.75,2023-11-01T19:56:58.000Z,-306.50,524.88,true,2023,7,7,,,,M,10,,,16623.5,16611,301,351,893,1843,,,3593,3593,4493,4495,4606,4744
p1,2023-11-01T12:45:00.000Z,2023-11-01,buy,16646.5,true,,2023-11-01T13:02:05.000Z,292.75,2023-11-01T19:56:58.000Z,2.25,2023-11-01T13:02:05.000Z,273.50,417.92,false,2023,9,8,,,,W,42.25,,,16604.25,16680.5,6,28,66,185,607,994,,,,,,
p3,2023-11-01T12:45:00.000Z,2023-11-01,buy,16593,false,close_beyond_leg_terminus,,,,,,,,,2023,8,8,,,,W,46.5,,,16546.5,16689.5,,,,,,,,,,,,
p5,2023-11-01T13:00:00.000Z,2023-11-01,sell,16703.75,true,,2023-11-01T13:19:03.000Z,11.25,2023-11-01T13:31:30.000Z,235.50,2023-11-01T19:56:58.000Z,-216.25,400.95,true,2023,9,9,,,,M,17.5,,,16721.25,16675.25,86,746,,,,,256,676,818,1093,1422,1680
p3,2023-11-01T15:00:00.000Z,2023-11-01,buy,16743.5,true,,2023-11-01T16:41:13.000Z,195.75,2023-11-01T19:56:58.000Z,8.25,2023-11-01T18:42:35.000Z,176.50,198.78,false,2023,12,11,,,,W,47.25,,,16696.25,16810.25,71,227,405,729,1589,1930,7277,,,,,
p3,2023-11-01T17:15:00.000Z,2023-11-01,buy,16748.5,true,,2023-11-01T18:16:14.000Z,190.75,2023-11-01T19:56:58.000Z,13.25,2023-11-01T18:42:35.000Z,171.50,103.77,false,2023,14,13,,,,W,37.5,,,16711,16790.75,5,12,24,38,65,761,1562,1576,,,,
p2,2023-11-01T17:30:00.000Z,2023-11-01,buy,16725,false,close_beyond_leg_terminus,,,,,,,,,2023,13,13,,,,W,40,,,16685,16787,,,,,,,,,,,,
p3,2023-11-02T00:45:00.000Z,2023-11-02,buy,16950,false,close_beyond_leg_terminus,,,,,,,,,2023,20,20,,,,W,15.75,,,16934.25,16973.5,,,,,,,,,,,,
p3,2023-11-02T01:00:00.000Z,2023-11-02,sell,16997.75,false,close_beyond_leg_terminus,,,,,,,,,2023,21,21,,,,M,17.25,,,17015,16973.5,,,,,,,,,,,,
p4,2023-11-02T01:00:00.000Z,2023-11-02,buy,16957,false,close_beyond_leg_terminus,,,,,,,,,2023,21,21,,,,W,11.25,,,16945.75,16978,,,,,,,,,,,,
p5,2023-11-02T01:30:00.000Z,2023-11-02,buy,16958.5,true,,2023-11-02T06:42:41.000Z,227.25,2023-11-02T19:40:50.000Z,0.50,2023-11-02T06:42:44.000Z,218.25,797.32,false,2023,2,21,,,,W,17.75,,,16940.75,16991,94,737,1096,1331,4332,5858,,,,,,
p3,2023-11-02T04:30:00.000Z,2023-11-02,buy,16962.5,false,close_beyond_leg_terminus,,,,,,,,,2023,0,0,,,,W,18.5,,,16944,16984,,,,,,,,,,,,
p3,2023-11-02T06:15:00.000Z,2023-11-02,sell,17003.25,false,close_beyond_leg_terminus,,,,,,,,,2023,2,2,,,,M,24.25,,,17027.5,16968.5,,,,,,,,,,,,
p5,2023-11-02T06:30:00.000Z,2023-11-02,sell,17023.75,true,,2023-11-02T09:07:11.000Z,7.00,2023-11-02T09:10:22.000Z,162.00,2023-11-02T19:40:50.000Z,-153.00,652.82,true,2023,5,2,,,,M,44.5,,,17068.25,16948.5,115,,,,,,724,1325,1571,6384,9204,10909
p4,2023-11-02T07:15:00.000Z,2023-11-02,buy,16965.5,false,close_beyond_leg_terminus,,,,,,,,,2023,3,3,,,,W,10.5,,,16955,16984.25,,,,,,,,,,,,
p5,2023-11-02T07:15:00.000Z,2023-11-02,sell,17006,false,close_beyond_leg_terminus,,,,,,,,,2023,3,3,,,,M,16.75,,,17022.75,16980.25,,,,,,,,,,,,
p3,2023-11-02T07:45:00.000Z,2023-11-02,buy,16954.5,false,close_beyond_leg_terminus,,,,,,,,,2023,3,3,,,,W,15.75,,,16938.75,16983.25,,,,,,,,,,,,
p5,2023-11-02T07:45:00.000Z,2023-11-02,buy,16946,false,close_beyond_leg_terminus,,,,,,,,,2023,3,3,,,,W,45.5,,,16900.5,16986,,,,,,,,,,,,
p1,2023-11-02T08:15:00.000Z,2023-11-02,buy,16970,false,close_beyond_leg_terminus,,,,,,,,,2023,4,4,,,,W,16.5,,,16953.5,16993.25,,,,,,,,,,,,
p4,2023-11-02T08:45:00.000Z,2023-11-02,buy,16989.25,false,close_beyond_leg_terminus,,,,,,,,,2023,4,4,,,,W,9.75,,,16979.5,17011.75,,,,,,,,,,,,
p3,2023-11-02T12:45:00.000Z,2023-11-02,buy,17062,true,,2023-11-02T14:10:08.000Z,123.75,2023-11-02T19:40:50.000Z,15.25,2023-11-02T14:14:02.000Z,114.75,349.87,false,2023,10,8,,,,W,31.75,,,17030.25,17135.25,7,470,599,671,1058,1731,24,74,234,,,
p4,2023-11-02T17:15:00.000Z,2023-11-02,buy,17086.25,false,close_beyond_leg_terminus,,,,,,,,,2023,13,13,,,,W,43.5,,,17042.75,17155.5,,,,,,,,,,,,
