Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
11571,Exit long,2026-04-08 06:21,X,25201.5,1,503835,195,0.04,260,0.05,-35,-0.01,78280,0.78
11571,Entry long,2026-04-08 06:18,B=0|T=20260408T1018,25191.75,1,503835,195,0.04,260,0.05,-35,-0.01,78280,0.78
11572,Exit long,2026-04-08 06:57,X,25204.5,1,504030,60,0.01,605,0.12,-85,-0.02,78340,0.78
11572,Entry long,2026-04-08 06:21,B=1|T=20260408T1021,25201.5,1,504030,60,0.01,605,0.12,-85,-0.02,78340,0.78
11573,Exit long,2026-04-08 11:36,X,25055,1,504090,-2990,-0.59,1050,0.21,-5560,-1.10,75350,0.75
11573,Entry long,2026-04-08 06:57,B=0|T=20260408T1057,25204.5,1,504090,-2990,-0.59,1050,0.21,-5560,-1.10,75350,0.75
11574,Exit long,2026-04-08 14:18,X,25052.75,1,501100,-45,-0.01,2050,0.41,-460,-0.09,75305,0.75
11574,Entry long,2026-04-08 11:36,B=1|T=20260408T1536,25055,1,501100,-45,-0.01,2050,0.41,-460,-0.09,75305,0.75
11575,Exit long,2026-04-08 15:48,X,25043,1,501055,-195,-0.04,565,0.11,-2190,-0.44,75110,0.75
11575,Entry long,2026-04-08 14:18,B=0|T=20260408T1818,25052.75,1,501055,-195,-0.04,565,0.11,-2190,-0.44,75110,0.75
11576,Exit long,2026-04-08 19:42,X,25030,1,500860,-260,-0.05,1080,0.22,-645,-0.13,74850,0.75
11576,Entry long,2026-04-08 15:48,B=1|T=20260408T1948,25043,1,500860,-260,-0.05,1080,0.22,-645,-0.13,74850,0.75
11577,Exit long,2026-04-08 21:48,X,25018.25,1,500600,-235,-0.05,160,0.03,-990,-0.20,74615,0.75
11577,Entry long,2026-04-08 19:42,B=0|T=20260408T2342,25030,1,500600,-235,-0.05,160,0.03,-990,-0.20,74615,0.75
11578,Exit long,2026-04-08 23:15,X,25022.25,1,500365,80,0.02,650,0.13,-110,-0.02,74695,0.75
11578,Entry long,2026-04-08 21:48,B=1|T=20260409T0148,25018.25,1,500365,80,0.02,650,0.13,-110,-0.02,74695,0.75
11579,Exit long,2026-04-08 23:30,X,25029,1,500445,135,0.03,155,0.03,-120,-0.02,74830,0.75
11579,Entry long,2026-04-08 23:15,B=0|T=20260409T0315,25022.25,1,500445,135,0.03,155,0.03,-120,-0.02,74830,0.75
11580,Exit long,2026-04-08 23:45,X,25014.25,1,500580,-295,-0.06,100,0.02,-400,-0.08,74535,0.75
11580,Entry long,2026-04-08 23:30,B=1|T=20260409T0330,25029,1,500580,-295,-0.06,100,0.02,-400,-0.08,74535,0.75
11581,Exit long,2026-04-08 23:48,X,25018.25,1,500285,80,0.02,200,0.04,-65,-0.01,74615,0.75
11581,Entry long,2026-04-08 23:45,B=0|T=20260409T0345,25014.25,1,500285,80,0.02,200,0.04,-65,-0.01,74615,0.75
11582,Exit long,2026-04-09 00:00,X,25014,1,500365,-85,-0.02,185,0.04,-175,-0.03,74530,0.75
11582,Entry long,2026-04-08 23:48,B=1|T=20260409T0348,25018.25,1,500365,-85,-0.02,185,0.04,-175,-0.03,74530,0.75
11583,Exit long,2026-04-09 00:09,X,25018.25,1,500280,85,0.02,120,0.02,-90,-0.02,74615,0.75
11583,Entry long,2026-04-09 00:00,B=0|T=20260409T0400,25014,1,500280,85,0.02,120,0.02,-90,-0.02,74615,0.75
11584,Exit long,2026-04-09 00:15,X,25012.5,1,500365,-115,-0.02,25,0.00,-115,-0.02,74500,0.75
11584,Entry long,2026-04-09 00:09,B=1|T=20260409T0409,25018.25,1,500365,-115,-0.02,25,0.00,-115,-0.02,74500,0.75
11585,Exit long,2026-04-09 00:39,X,25020.25,1,500250,155,0.03,155,0.03,-130,-0.03,74655,0.75
11585,Entry long,2026-04-09 00:15,B=0|T=20260409T0415,25012.5,1,500250,155,0.03,155,0.03,-130,-0.03,74655,0.75
11586,Exit long,2026-04-09 00:42,X,25015.75,1,500405,-90,-0.02,5,0.00,-110,-0.02,74565,0.75
11586,Entry long,2026-04-09 00:39,B=1|T=20260409T0439,25020.25,1,500405,-90,-0.02,5,0.00,-110,-0.02,74565,0.75
11587,Exit long,2026-04-09 00:48,X,25017,1,500315,25,0.00,75,0.01,-60,-0.01,74590,0.75
11587,Entry long,2026-04-09 00:42,B=0|T=20260409T0442,25015.75,1,500315,25,0.00,75,0.01,-60,-0.01,74590,0.75
11588,Exit long,2026-04-09 00:57,X,25014,1,500340,-60,-0.01,135,0.03,-105,-0.02,74530,0.75
11588,Entry long,2026-04-09 00:48,B=1|T=20260409T0448,25017,1,500340,-60,-0.01,135,0.03,-105,-0.02,74530,0.75
11589,Exit long,2026-04-09 01:18,X,25026.5,1,500280,250,0.05,275,0.05,-395,-0.08,74780,0.75
11589,Entry long,2026-04-09 00:57,B=0|T=20260409T0457,25014,1,500280,250,0.05,275,0.05,-395,-0.08,74780,0.75
11590,Exit long,2026-04-09 01:33,X,25028,1,500530,30,0.01,190,0.04,-115,-0.02,74810,0.75
11590,Entry long,2026-04-09 01:18,B=1|T=20260409T0518,25026.5,1,500530,30,0.01,190,0.04,-115,-0.02,74810,0.75
11591,Exit long,2026-04-09 01:36,X,25041,1,500560,260,0.05,380,0.08,-25,0.00,75070,0.75
11591,Entry long,2026-04-09 01:33,B=0|T=20260409T0533,25028,1,500560,260,0.05,380,0.08,-25,0.00,75070,0.75
11592,Exit long,2026-04-09 01:45,X,25027.5,1,500820,-270,-0.05,20,0.00,-270,-0.05,74800,0.75
11592,Entry long,2026-04-09 01:36,B=1|T=20260409T0536,25041,1,500820,-270,-0.05,20,0.00,-270,-0.05,74800,0.75
11593,Exit long,2026-04-09 01:57,X,25028.5,1,500550,20,0.00,45,0.01,-110,-0.02,74820,0.75
11593,Entry long,2026-04-09 01:45,B=0|T=20260409T0545,25027.5,1,500550,20,0.00,45,0.01,-110,-0.02,74820,0.75
11594,Exit long,2026-04-09 02:45,X,25025.75,1,500570,-55,-0.01,610,0.12,-215,-0.04,74765,0.75
11594,Entry long,2026-04-09 01:57,B=1|T=20260409T0557,25028.5,1,500570,-55,-0.01,610,0.12,-215,-0.04,74765,0.75
11595,Exit long,2026-04-09 02:57,X,25039,1,500515,265,0.05,300,0.06,-175,-0.03,75030,0.75
11595,Entry long,2026-04-09 02:45,B=0|T=20260409T0645,25025.75,1,500515,265,0.05,300,0.06,-175,-0.03,75030,0.75
11596,Exit long,2026-04-09 03:03,X,25024,1,500780,-300,-0.06,195,0.04,-340,-0.07,74730,0.75
11596,Entry long,2026-04-09 02:57,B=1|T=20260409T0657,25039,1,500780,-300,-0.06,195,0.04,-340,-0.07,74730,0.75
11597,Exit long,2026-04-09 05:09,X,24995.75,1,500480,-565,-0.11,0,0.00,-1420,-0.28,74165,0.74
11597,Entry long,2026-04-09 03:03,B=0|T=20260409T0703,25024,1,500480,-565,-0.11,0,0.00,-1420,-0.28,74165,0.74
11598,Exit long,2026-04-09 06:57,X,24984.5,1,499915,-225,-0.05,625,0.13,-295,-0.06,73940,0.74
11598,Entry long,2026-04-09 05:09,B=1|T=20260409T0909,24995.75,1,499915,-225,-0.05,625,0.13,-295,-0.06,73940,0.74
11599,Exit long,2026-04-09 07:36,X,25001,1,499690,330,0.07,375,0.08,-155,-0.03,74270,0.74
11599,Entry long,2026-04-09 06:57,B=0|T=20260409T1057,24984.5,1,499690,330,0.07,375,0.08,-155,-0.03,74270,0.74
11600,Exit long,2026-04-09 09:33,X,25028.25,1,500020,545,0.11,2050,0.41,-15,0.00,74815,0.75
11600,Entry long,2026-04-09 07:36,B=1|T=20260409T1136,25001,1,500020,545,0.11,2050,0.41,-15,0.00,74815,0.75
11601,Exit long,2026-04-09 09:42,X,25100,1,500565,1435,0.29,1615,0.32,-100,-0.02,76250,0.76
11601,Entry long,2026-04-09 09:33,B=0|T=20260409T1333,25028.25,1,500565,1435,0.29,1615,0.32,-100,-0.02,76250,0.76
11602,Exit long,2026-04-09 09:45,X,25073.25,1,502000,-535,-0.11,230,0.05,-575,-0.11,75715,0.76
11602,Entry long,2026-04-09 09:42,B=1|T=20260409T1342,25100,1,502000,-535,-0.11,230,0.05,-575,-0.11,75715,0.76
11603,Exit long,2026-04-09 11:12,X,25072.75,1,501465,-10,0.00,225,0.04,-2255,-0.45,75705,0.76
11603,Entry long,2026-04-09 09:45,B=0|T=20260409T1345,25073.25,1,501465,-10,0.00,225,0.04,-2255,-0.45,75705,0.76
11604,Exit long,2026-04-09 14:00,X,25194,1,501455,2425,0.48,3860,0.77,-485,-0.10,78130,0.78
11604,Entry long,2026-04-09 11:12,B=1|T=20260409T1512,25072.75,1,501455,2425,0.48,3860,0.77,-485,-0.10,78130,0.78
11605,Exit long,2026-04-09 15:30,X,25249.25,1,503880,1105,0.22,1190,0.24,-980,-0.19,79235,0.79
11605,Entry long,2026-04-09 14:00,B=0|T=20260409T1800,25194,1,503880,1105,0.22,1190,0.24,-980,-0.19,79235,0.79
11606,Exit long,2026-04-09 18:00,X,25233.75,1,504985,-310,-0.06,410,0.08,-580,-0.11,78925,0.79
11606,Entry long,2026-04-09 15:30,B=1|T=20260409T1930,25249.25,1,504985,-310,-0.06,410,0.08,-580,-0.11,78925,0.79
11607,Exit long,2026-04-09 18:03,X,25245.75,1,504675,240,0.05,340,0.07,-5,0.00,79165,0.79
11607,Entry long,2026-04-09 18:00,B=0|T=20260409T2200,25233.75,1,504675,240,0.05,340,0.07,-5,0.00,79165,0.79
11608,Exit long,2026-04-09 18:06,X,25241,1,504915,-95,-0.02,180,0.04,-145,-0.03,79070,0.79
11608,Entry long,2026-04-09 18:03,B=1|T=20260409T2203,25245.75,1,504915,-95,-0.02,180,0.04,-145,-0.03,79070,0.79
11609,Exit long,2026-04-09 18:09,X,25250,1,504820,180,0.04,240,0.05,0,0.00,79250,0.79
11609,Entry long,2026-04-09 18:06,B=0|T=20260409T2206,25241,1,504820,180,0.04,240,0.05,0,0.00,79250,0.79
11610,Exit long,2026-04-09 18:27,X,25216.25,1,505000,-675,-0.13,75,0.01,-755,-0.15,78575,0.79
11610,Entry long,2026-04-09 18:09,B=1|T=20260409T2209,25250,1,505000,-675,-0.13,75,0.01,-755,-0.15,78575,0.79
11611,Exit long,2026-04-09 20:18,X,25231,1,504325,295,0.06,435,0.09,-465,-0.09,78870,0.79
11611,Entry long,2026-04-09 18:27,B=0|T=20260409T2227,25216.25,1,504325,295,0.06,435,0.09,-465,-0.09,78870,0.79
11612,Exit long,2026-04-09 20:24,X,25227.25,1,504620,-75,-0.01,10,0.00,-165,-0.03,78795,0.79
11612,Entry long,2026-04-09 20:18,B=1|T=20260410T0018,25231,1,504620,-75,-0.01,10,0.00,-165,-0.03,78795,0.79
11613,Exit long,2026-04-09 20:27,X,25234.5,1,504545,145,0.03,190,0.04,-15,0.00,78940,0.79
11613,Entry long,2026-04-09 20:24,B=0|T=20260410T0024,25227.25,1,504545,145,0.03,190,0.04,-15,0.00,78940,0.79
11614,Exit long,2026-04-09 22:18,X,25257.5,1,504690,460,0.09,1280,0.25,-60,-0.01,79400,0.79
11614,Entry long,2026-04-09 20:27,B=1|T=20260410T0027,25234.5,1,504690,460,0.09,1280,0.25,-60,-0.01,79400,0.79
11615,Exit long,2026-04-09 22:24,X,25265.5,1,505150,160,0.03,210,0.04,-70,-0.01,79560,0.80
11615,Entry long,2026-04-09 22:18,B=0|T=20260410T0218,25257.5,1,505150,160,0.03,210,0.04,-70,-0.01,79560,0.80
11616,Exit long,2026-04-09 22:27,X,25262,1,505310,-70,-0.01,10,0.00,-105,-0.02,79490,0.79
11616,Entry long,2026-04-09 22:24,B=1|T=20260410T0224,25265.5,1,505310,-70,-0.01,10,0.00,-105,-0.02,79490,0.79
11617,Exit long,2026-04-09 22:30,X,25266.5,1,505240,90,0.02,125,0.02,-40,-0.01,79580,0.80
11617,Entry long,2026-04-09 22:27,B=0|T=20260410T0227,25262,1,505240,90,0.02,125,0.02,-40,-0.01,79580,0.80
11618,Exit long,2026-04-09 22:45,X,25272.25,1,505330,115,0.02,240,0.05,-45,-0.01,79695,0.80
11618,Entry long,2026-04-09 22:30,B=1|T=20260410T0230,25266.5,1,505330,115,0.02,240,0.05,-45,-0.01,79695,0.80
11619,Exit long,2026-04-09 22:51,X,25276.25,1,505445,80,0.02,110,0.02,-10,0.00,79775,0.80
11619,Entry long,2026-04-09 22:45,B=0|T=20260410T0245,25272.25,1,505445,80,0.02,110,0.02,-10,0.00,79775,0.80
11620,Exit long,2026-04-09 22:54,X,25273.25,1,505525,-60,-0.01,0,0.00,-70,-0.01,79715,0.80
11620,Entry long,2026-04-09 22:51,B=1|T=20260410T0251,25276.25,1,505525,-60,-0.01,0,0.00,-70,-0.01,79715,0.80
11621,Exit long,2026-04-09 23:03,X,25280.5,1,505465,145,0.03,165,0.03,-5,0.00,79860,0.80
11621,Entry long,2026-04-09 22:54,B=0|T=20260410T0254,25273.25,1,505465,145,0.03,165,0.03,-5,0.00,79860,0.80
11622,Exit long,2026-04-09 23:24,X,25277.25,1,505610,-65,-0.01,155,0.03,-135,-0.03,79795,0.80
11622,Entry long,2026-04-09 23:03,B=1|T=20260410T0303,25280.5,1,505610,-65,-0.01,155,0.03,-135,-0.03,79795,0.80
11623,Exit long,2026-04-09 23:33,X,25288.25,1,505545,220,0.04,305,0.06,-125,-0.02,80015,0.80
11623,Entry long,2026-04-09 23:24,B=0|T=20260410T0324,25277.25,1,505545,220,0.04,305,0.06,-125,-0.02,80015,0.80
11624,Exit long,2026-04-09 23:48,X,25284.5,1,505765,-75,-0.01,310,0.06,-95,-0.02,79940,0.80
11624,Entry long,2026-04-09 23:33,B=1|T=20260410T0333,25288.25,1,505765,-75,-0.01,310,0.06,-95,-0.02,79940,0.80
11625,Exit long,2026-04-09 23:54,X,25293,1,505690,170,0.03,210,0.04,0,0.00,80110,0.80
11625,Entry long,2026-04-09 23:48,B=0|T=20260410T0348,25284.5,1,505690,170,0.03,210,0.04,0,0.00,80110,0.80
11626,Exit long,2026-04-10 00:00,X,25289.5,1,505860,-70,-0.01,10,0.00,-90,-0.02,80040,0.80
11626,Entry long,2026-04-09 23:54,B=1|T=20260410T0354,25293,1,505860,-70,-0.01,10,0.00,-90,-0.02,80040,0.80
11627,Exit long,2026-04-10 03:30,X,25248.5,1,505790,-820,-0.16,45,0.01,-1415,-0.28,79220,0.79
11627,Entry long,2026-04-10 00:00,B=0|T=20260410T0400,25289.5,1,505790,-820,-0.16,45,0.01,-1415,-0.28,79220,0.79
11628,Exit long,2026-04-10 03:42,X,25235.25,1,504970,-265,-0.05,150,0.03,-340,-0.07,78955,0.79
11628,Entry long,2026-04-10 03:30,B=1|T=20260410T0730,25248.5,1,504970,-265,-0.05,150,0.03,-340,-0.07,78955,0.79
11629,Exit long,2026-04-10 03:48,X,25242.25,1,504705,140,0.03,170,0.03,-130,-0.03,79095,0.79
11629,Entry long,2026-04-10 03:42,B=0|T=20260410T0742,25235.25,1,504705,140,0.03,170,0.03,-130,-0.03,79095,0.79
11630,Exit long,2026-04-10 04:03,X,25222.5,1,504845,-395,-0.08,185,0.04,-430,-0.09,78700,0.79
11630,Entry long,2026-04-10 03:48,B=1|T=20260410T0748,25242.25,1,504845,-395,-0.08,185,0.04,-430,-0.09,78700,0.79
11631,Exit long,2026-04-10 05:18,X,25237,1,504450,290,0.06,1045,0.21,-395,-0.08,78990,0.79
11631,Entry long,2026-04-10 04:03,B=0|T=20260410T0803,25222.5,1,504450,290,0.06,1045,0.21,-395,-0.08,78990,0.79
11632,Exit long,2026-04-10 08:03,X,25269,1,504740,640,0.13,1305,0.26,-305,-0.06,79630,0.80
11632,Entry long,2026-04-10 05:18,B=1|T=20260410T0918,25237,1,504740,640,0.13,1305,0.26,-305,-0.06,79630,0.80
11633,Exit long,2026-04-10 08:06,X,25279,1,505380,200,0.04,255,0.05,-105,-0.02,79830,0.80
11633,Entry long,2026-04-10 08:03,B=0|T=20260410T1203,25269,1,505380,200,0.04,255,0.05,-105,-0.02,79830,0.80
11634,Exit long,2026-04-10 09:00,X,25304.75,1,505580,515,0.10,2140,0.42,-115,-0.02,80345,0.80
11634,Entry long,2026-04-10 08:06,B=1|T=20260410T1206,25279,1,505580,515,0.10,2140,0.42,-115,-0.02,80345,0.80
11635,Exit long,2026-04-10 09:03,X,25310.5,1,506095,115,0.02,135,0.03,-105,-0.02,80460,0.80
11635,Entry long,2026-04-10 09:00,B=0|T=20260410T1300,25304.75,1,506095,115,0.02,135,0.03,-105,-0.02,80460,0.80
11636,Exit long,2026-04-10 09:15,X,25311.25,1,506210,15,0.00,235,0.05,-85,-0.02,80475,0.80
11636,Entry long,2026-04-10 09:03,B=1|T=20260410T1303,25310.5,1,506210,15,0.00,235,0.05,-85,-0.02,80475,0.80
11637,Exit long,2026-04-10 09:27,X,25315.25,1,506225,80,0.02,100,0.02,-385,-0.08,80555,0.81
11637,Entry long,2026-04-10 09:15,B=0|T=20260410T1315,25311.25,1,506225,80,0.02,100,0.02,-385,-0.08,80555,0.81
11638,Exit long,2026-04-10 10:00,X,25294,1,506305,-425,-0.08,1080,0.21,-620,-0.12,80130,0.80
11638,Entry long,2026-04-10 09:27,B=1|T=20260410T1327,25315.25,1,506305,-425,-0.08,1080,0.21,-620,-0.12,80130,0.80
11639,Exit long,2026-04-10 10:12,X,25322.75,1,505880,575,0.11,670,0.13,-520,-0.10,80705,0.81
11639,Entry long,2026-04-10 10:00,B=0|T=20260410T1400,25294,1,505880,575,0.11,670,0.13,-520,-0.10,80705,0.81
11640,Exit long,2026-04-10 10:42,X,25319.75,1,506455,-60,-0.01,1020,0.20,-330,-0.07,80645,0.81
11640,Entry long,2026-04-10 10:12,B=1|T=20260410T1412,25322.75,1,506455,-60,-0.01,1020,0.20,-330,-0.07,80645,0.81
11641,Exit long,2026-04-10 10:45,X,25341.25,1,506395,430,0.08,485,0.10,-110,-0.02,81075,0.81
11641,Entry long,2026-04-10 10:42,B=0|T=20260410T1442,25319.75,1,506395,430,0.08,485,0.10,-110,-0.02,81075,0.81
11642,Exit long,2026-04-10 11:27,X,25348,1,506825,135,0.03,1035,0.20,-605,-0.12,81210,0.81
11642,Entry long,2026-04-10 10:45,B=1|T=20260410T1445,25341.25,1,506825,135,0.03,1035,0.20,-605,-0.12,81210,0.81
11643,Exit long,2026-04-10 13:48,X,25265,1,506960,-1660,-0.33,190,0.04,-2515,-0.50,79550,0.80
11643,Entry long,2026-04-10 11:27,B=0|T=20260410T1527,25348,1,506960,-1660,-0.33,190,0.04,-2515,-0.50,79550,0.80
11644,Exit long,2026-04-12 18:00,X,24976,1,505300,-5780,-1.14,1460,0.29,-7210,-1.43,73770,0.74
11644,Entry long,2026-04-10 13:48,B=1|T=20260410T1748,25265,1,505300,-5780,-1.14,1460,0.29,-7210,-1.43,73770,0.74
11645,Exit long,2026-04-12 19:51,X,24970.25,1,499520,-115,-0.02,865,0.17,-1080,-0.22,73655,0.74
11645,Entry long,2026-04-12 18:00,B=0|T=20260412T2200,24976,1,499520,-115,-0.02,865,0.17,-1080,-0.22,73655,0.74
11646,Exit long,2026-04-12 22:30,X,25060.5,1,499405,1805,0.36,2470,0.49,-405,-0.08,75460,0.75
11646,Entry long,2026-04-12 19:51,B=1|T=20260412T2351,24970.25,1,499405,1805,0.36,2470,0.49,-405,-0.08,75460,0.75
11647,Exit long,2026-04-13 00:54,X,25088.25,1,501210,555,0.11,710,0.14,-220,-0.04,76015,0.76
11647,Entry long,2026-04-12 22:30,B=0|T=20260413T0230,25060.5,1,501210,555,0.11,710,0.14,-220,-0.04,76015,0.76
11648,Exit long,2026-04-13 01:00,X,25078.75,1,501765,-190,-0.04,25,0.00,-325,-0.06,75825,0.76
11648,Entry long,2026-04-13 00:54,B=1|T=20260413T0454,25088.25,1,501765,-190,-0.04,25,0.00,-325,-0.06,75825,0.76
11649,Exit long,2026-04-13 01:03,X,25080.25,1,501575,30,0.01,70,0.01,-35,-0.01,75855,0.76
11649,Entry long,2026-04-13 01:00,B=0|T=20260413T0500,25078.75,1,501575,30,0.01,70,0.01,-35,-0.01,75855,0.76
11650,Exit long,2026-04-13 01:06,X,25075,1,501605,-105,-0.02,30,0.01,-120,-0.02,75750,0.76
11650,Entry long,2026-04-13 01:03,B=1|T=20260413T0503,25080.25,1,501605,-105,-0.02,30,0.01,-120,-0.02,75750,0.76
11651,Exit long,2026-04-13 01:21,X,25084.5,1,501500,190,0.04,285,0.06,-315,-0.06,75940,0.76
11651,Entry long,2026-04-13 01:06,B=0|T=20260413T0506,25075,1,501500,190,0.04,285,0.06,-315,-0.06,75940,0.76
11652,Exit long,2026-04-13 01:27,X,25078.5,1,501690,-120,-0.02,55,0.01,-150,-0.03,75820,0.76
11652,Entry long,2026-04-13 01:21,B=1|T=20260413T0521,25084.5,1,501690,-120,-0.02,55,0.01,-150,-0.03,75820,0.76
11653,Exit long,2026-04-13 02:00,X,25085.75,1,501570,145,0.03,280,0.06,-290,-0.06,75965,0.76
11653,Entry long,2026-04-13 01:27,B=0|T=20260413T0527,25078.5,1,501570,145,0.03,280,0.06,-290,-0.06,75965,0.76
11654,Exit long,2026-04-13 03:21,X,25102.25,1,501715,330,0.07,850,0.17,-155,-0.03,76295,0.76
11654,Entry long,2026-04-13 02:00,B=1|T=20260413T0600,25085.75,1,501715,330,0.07,850,0.17,-155,-0.03,76295,0.76
11655,Exit long,2026-04-13 04:00,X,25126.75,1,502045,490,0.10,505,0.10,-285,-0.06,76785,0.77
11655,Entry long,2026-04-13 03:21,B=0|T=20260413T0721,25102.25,1,502045,490,0.10,505,0.10,-285,-0.06,76785,0.77
11656,Exit long,2026-04-13 04:06,X,25109.75,1,502535,-340,-0.07,70,0.01,-400,-0.08,76445,0.76
11656,Entry long,2026-04-13 04:00,B=1|T=20260413T0800,25126.75,1,502535,-340,-0.07,70,0.01,-400,-0.08,76445,0.76
11657,Exit long,2026-04-13 04:21,X,25114.75,1,502195,100,0.02,190,0.04,-115,-0.02,76545,0.77
11657,Entry long,2026-04-13 04:06,B=0|T=20260413T0806,25109.75,1,502195,100,0.02,190,0.04,-115,-0.02,76545,0.77
11658,Exit long,2026-04-13 04:30,X,25110.5,1,502295,-85,-0.02,165,0.03,-100,-0.02,76460,0.76
11658,Entry long,2026-04-13 04:21,B=1|T=20260413T0821,25114.75,1,502295,-85,-0.02,165,0.03,-100,-0.02,76460,0.76
11659,Exit long,2026-04-13 05:00,X,25115,1,502210,90,0.02,355,0.07,-415,-0.08,76550,0.77
11659,Entry long,2026-04-13 04:30,B=0|T=20260413T0830,25110.5,1,502210,90,0.02,355,0.07,-415,-0.08,76550,0.77
11660,Exit long,2026-04-13 05:09,X,25110.25,1,502300,-95,-0.02,235,0.05,-180,-0.04,76455,0.76
11660,Entry long,2026-04-13 05:00,B=1|T=20260413T0900,25115,1,502300,-95,-0.02,235,0.05,-180,-0.04,76455,0.76
11661,Exit long,2026-04-13 05:15,X,25116,1,502205,115,0.02,140,0.03,-85,-0.02,76570,0.77
11661,Entry long,2026-04-13 05:09,B=0|T=20260413T0909,25110.25,1,502205,115,0.02,140,0.03,-85,-0.02,76570,0.77
11662,Exit long,2026-04-13 05:45,X,25115,1,502320,-20,0.00,340,0.07,-65,-0.01,76550,0.77
11662,Entry long,2026-04-13 05:15,B=1|T=20260413T0915,25116,1,502320,-20,0.00,340,0.07,-65,-0.01,76550,0.77
11663,Exit long,2026-04-13 06:45,X,25128.5,1,502300,270,0.05,325,0.06,-140,-0.03,76820,0.77
11663,Entry long,2026-04-13 05:45,B=0|T=20260413T0945,25115,1,502300,270,0.05,325,0.06,-140,-0.03,76820,0.77
11664,Exit long,2026-04-13 07:48,X,25102.25,1,502570,-525,-0.10,1325,0.26,-730,-0.15,76295,0.76
11664,Entry long,2026-04-13 06:45,B=1|T=20260413T1045,25128.5,1,502570,-525,-0.10,1325,0.26,-730,-0.15,76295,0.76
11665,Exit long,2026-04-13 08:24,X,25124.25,1,502045,440,0.09,535,0.11,-575,-0.11,76735,0.77
11665,Entry long,2026-04-13 07:48,B=0|T=20260413T1148,25102.25,1,502045,440,0.09,535,0.11,-575,-0.11,76735,0.77
11666,Exit long,2026-04-13 11:24,X,25314.25,1,502485,3800,0.76,4730,0.94,-145,-0.03,80535,0.81
11666,Entry long,2026-04-13 08:24,B=1|T=20260413T1224,25124.25,1,502485,3800,0.76,4730,0.94,-145,-0.03,80535,0.81
11667,Exit long,2026-04-13 11:36,X,25334,1,506285,395,0.08,815,0.16,-355,-0.07,80930,0.81
11667,Entry long,2026-04-13 11:24,B=0|T=20260413T1524,25314.25,1,506285,395,0.08,815,0.16,-355,-0.07,80930,0.81
11668,Exit long,2026-04-13 11:42,X,25320,1,506680,-280,-0.06,220,0.04,-420,-0.08,80650,0.81
11668,Entry long,2026-04-13 11:36,B=1|T=20260413T1536,25334,1,506680,-280,-0.06,220,0.04,-420,-0.08,80650,0.81
11669,Exit long,2026-04-13 12:27,X,25385,1,506400,1300,0.26,1530,0.30,-750,-0.15,81950,0.82
11669,Entry long,2026-04-13 11:42,B=0|T=20260413T1542,25320,1,506400,1300,0.26,1530,0.30,-750,-0.15,81950,0.82
11670,Exit long,2026-04-13 12:30,X,25373,1,507700,-240,-0.05,205,0.04,-285,-0.06,81710,0.82
11670,Entry long,2026-04-13 12:27,B=1|T=20260413T1627,25385,1,507700,-240,-0.05,205,0.04,-285,-0.06,81710,0.82
11671,Exit long,2026-04-13 12:33,X,25405.5,1,507460,650,0.13,1010,0.20,-50,-0.01,82360,0.82
11671,Entry long,2026-04-13 12:30,B=0|T=20260413T1630,25373,1,507460,650,0.13,1010,0.20,-50,-0.01,82360,0.82
11672,Exit long,2026-04-13 12:36,X,25385,1,508110,-410,-0.08,5,0.00,-450,-0.09,81950,0.82
11672,Entry long,2026-04-13 12:33,B=1|T=20260413T1633,25405.5,1,508110,-410,-0.08,5,0.00,-450,-0.09,81950,0.82
11673,Exit long,2026-04-13 15:21,X,25458.5,1,507700,1470,0.29,1510,0.30,-795,-0.16,83420,0.83
11673,Entry long,2026-04-13 12:36,B=0|T=20260413T1636,25385,1,507700,1470,0.29,1510,0.30,-795,-0.16,83420,0.83
11674,Exit long,2026-04-13 15:45,X,25460.25,1,509170,35,0.01,535,0.11,-155,-0.03,83455,0.83
11674,Entry long,2026-04-13 15:21,B=1|T=20260413T1921,25458.5,1,509170,35,0.01,535,0.11,-155,-0.03,83455,0.83
11675,Exit long,2026-04-13 15:48,X,25511,1,509205,1015,0.20,1070,0.21,-40,-0.01,84470,0.84
11675,Entry long,2026-04-13 15:45,B=0|T=20260413T1945,25460.25,1,509205,1015,0.20,1070,0.21,-40,-0.01,84470,0.84
11676,Exit long,2026-04-13 18:45,X,25582.5,1,510220,1430,0.28,1765,0.35,-190,-0.04,85900,0.86
11676,Entry long,2026-04-13 15:48,B=1|T=20260413T1948,25511,1,510220,1430,0.28,1765,0.35,-190,-0.04,85900,0.86
11677,Exit long,2026-04-13 18:51,X,25592.5,1,511650,200,0.04,205,0.04,-5,0.00,86100,0.86
11677,Entry long,2026-04-13 18:45,B=0|T=20260413T2245,25582.5,1,511650,200,0.04,205,0.04,-5,0.00,86100,0.86
11678,Exit long,2026-04-13 18:57,X,25594,1,511850,30,0.01,100,0.02,-75,-0.01,86130,0.86
11678,Entry long,2026-04-13 18:51,B=1|T=20260413T2251,25592.5,1,511850,30,0.01,100,0.02,-75,-0.01,86130,0.86
11679,Exit long,2026-04-13 19:03,X,25602,1,511880,160,0.03,245,0.05,-140,-0.03,86290,0.86
