Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
1850,Entry long,2026-03-23 00:15,B=1|T=20260323T0415,23990.5,1,479810,-1100,-0.23,865,0.18,-1510,-0.31,52685,0.53
1851,Exit long,2026-03-23 04:00,X,23917.5,1,478710,-360,-0.08,285,0.06,-3260,-0.68,52325,0.52
1851,Entry long,2026-03-23 02:00,B=0|T=20260323T0600,23935.5,1,478710,-360,-0.08,285,0.06,-3260,-0.68,52325,0.52
1852,Exit long,2026-03-23 15:45,X,24398.75,1,478350,9625,2.01,16910,3.54,-2035,-0.43,61950,0.62
1852,Entry long,2026-03-23 04:00,B=1|T=20260323T0800,23917.5,1,478350,9625,2.01,16910,3.54,-2035,-0.43,61950,0.62
1853,Exit long,2026-03-23 16:30,X,24424.75,1,487975,520,0.11,700,0.14,-795,-0.16,62470,0.62
1853,Entry long,2026-03-23 15:45,B=0|T=20260323T1945,24398.75,1,487975,520,0.11,700,0.14,-795,-0.16,62470,0.62
1854,Exit long,2026-03-23 16:45,X,24400,1,488495,-495,-0.10,20,0.00,-675,-0.14,61975,0.62
1854,Entry long,2026-03-23 16:30,B=1|T=20260323T2030,24424.75,1,488495,-495,-0.10,20,0.00,-675,-0.14,61975,0.62
1855,Exit long,2026-03-23 18:45,X,24482,1,488000,1640,0.34,1795,0.37,-455,-0.09,63615,0.64
1855,Entry long,2026-03-23 16:45,B=0|T=20260323T2045,24400,1,488000,1640,0.34,1795,0.37,-455,-0.09,63615,0.64
1856,Exit long,2026-03-23 19:00,X,24471.25,1,489640,-215,-0.04,40,0.01,-440,-0.09,63400,0.63
1856,Entry long,2026-03-23 18:45,B=1|T=20260323T2245,24482,1,489640,-215,-0.04,40,0.01,-440,-0.09,63400,0.63
1857,Exit long,2026-03-24 06:15,X,24388,1,489425,-1665,-0.34,720,0.15,-5555,-1.14,61735,0.62
1857,Entry long,2026-03-23 19:00,B=0|T=20260323T2300,24471.25,1,489425,-1665,-0.34,720,0.15,-5555,-1.14,61735,0.62
1858,Exit long,2026-03-24 08:00,X,24345.25,1,487760,-855,-0.18,840,0.17,-1810,-0.37,60880,0.61
1858,Entry long,2026-03-24 06:15,B=1|T=20260324T1015,24388,1,487760,-855,-0.18,840,0.17,-1810,-0.37,60880,0.61
1859,Exit long,2026-03-24 08:15,X,24356.25,1,486905,220,0.05,600,0.12,-330,-0.07,61100,0.61
1859,Entry long,2026-03-24 08:00,B=0|T=20260324T1200,24345.25,1,486905,220,0.05,600,0.12,-330,-0.07,61100,0.61
1860,Exit long,2026-03-24 08:30,X,24271.5,1,487125,-1695,-0.35,70,0.01,-1780,-0.37,59405,0.59
1860,Entry long,2026-03-24 08:15,B=1|T=20260324T1215,24356.25,1,487125,-1695,-0.35,70,0.01,-1780,-0.37,59405,0.59
1861,Exit long,2026-03-24 11:15,X,24341.5,1,485430,1400,0.29,2275,0.47,-2750,-0.57,60805,0.61
1861,Entry long,2026-03-24 08:30,B=0|T=20260324T1230,24271.5,1,485430,1400,0.29,2275,0.47,-2750,-0.57,60805,0.61
1862,Exit long,2026-03-24 11:30,X,24342.5,1,486830,20,0.00,450,0.09,-820,-0.17,60825,0.61
1862,Entry long,2026-03-24 11:15,B=1|T=20260324T1515,24341.5,1,486830,20,0.00,450,0.09,-820,-0.17,60825,0.61
1863,Exit long,2026-03-24 16:15,X,24422,1,486850,1590,0.33,4150,0.85,-3645,-0.75,62415,0.62
1863,Entry long,2026-03-24 11:30,B=0|T=20260324T1530,24342.5,1,486850,1590,0.33,4150,0.85,-3645,-0.75,62415,0.62
1864,Exit long,2026-03-24 21:45,X,24395.25,1,488440,-535,-0.11,2360,0.48,-950,-0.19,61880,0.62
1864,Entry long,2026-03-24 16:15,B=1|T=20260324T2015,24422,1,488440,-535,-0.11,2360,0.48,-950,-0.19,61880,0.62
1865,Exit long,2026-03-25 00:00,X,24402.25,1,487905,140,0.03,165,0.03,-1495,-0.31,62020,0.62
1865,Entry long,2026-03-24 21:45,B=0|T=20260325T0145,24395.25,1,487905,140,0.03,165,0.03,-1495,-0.31,62020,0.62
1866,Exit long,2026-03-25 00:30,X,24407.5,1,488045,105,0.02,385,0.08,-170,-0.03,62125,0.62
1866,Entry long,2026-03-25 00:00,B=1|T=20260325T0400,24402.25,1,488045,105,0.02,385,0.08,-170,-0.03,62125,0.62
1867,Exit long,2026-03-25 00:45,X,24418.5,1,488150,220,0.05,250,0.05,-295,-0.06,62345,0.62
1867,Entry long,2026-03-25 00:30,B=0|T=20260325T0430,24407.5,1,488150,220,0.05,250,0.05,-295,-0.06,62345,0.62
1868,Exit long,2026-03-25 01:45,X,24382,1,488370,-730,-0.15,210,0.04,-920,-0.19,61615,0.62
1868,Entry long,2026-03-25 00:45,B=1|T=20260325T0445,24418.5,1,488370,-730,-0.15,210,0.04,-920,-0.19,61615,0.62
1869,Exit long,2026-03-25 03:00,X,24394.75,1,487640,255,0.05,420,0.09,-1165,-0.24,61870,0.62
1869,Entry long,2026-03-25 01:45,B=0|T=20260325T0545,24382,1,487640,255,0.05,420,0.09,-1165,-0.24,61870,0.62
1870,Exit long,2026-03-25 03:15,X,24362.75,1,487895,-640,-0.13,120,0.02,-830,-0.17,61230,0.61
1870,Entry long,2026-03-25 03:00,B=1|T=20260325T0700,24394.75,1,487895,-640,-0.13,120,0.02,-830,-0.17,61230,0.61
1871,Exit long,2026-03-25 03:30,X,24394,1,487255,625,0.13,855,0.18,-40,-0.01,61855,0.62
1871,Entry long,2026-03-25 03:15,B=0|T=20260325T0715,24362.75,1,487255,625,0.13,855,0.18,-40,-0.01,61855,0.62
1872,Exit long,2026-03-25 08:15,X,24432.75,1,487880,775,0.16,2915,0.60,-70,-0.01,62630,0.63
1872,Entry long,2026-03-25 03:30,B=1|T=20260325T0730,24394,1,487880,775,0.16,2915,0.60,-70,-0.01,62630,0.63
1873,Exit long,2026-03-25 10:15,X,24480.5,1,488655,955,0.20,1865,0.38,-2105,-0.43,63585,0.64
1873,Entry long,2026-03-25 08:15,B=0|T=20260325T1215,24432.75,1,488655,955,0.20,1865,0.38,-2105,-0.43,63585,0.64
1874,Exit long,2026-03-25 11:00,X,24387.25,1,489610,-1865,-0.38,780,0.16,-1900,-0.39,61720,0.62
1874,Entry long,2026-03-25 10:15,B=1|T=20260325T1415,24480.5,1,489610,-1865,-0.38,780,0.16,-1900,-0.39,61720,0.62
1875,Exit long,2026-03-25 11:15,X,24426.25,1,487745,780,0.16,820,0.17,-2015,-0.41,62500,0.63
1875,Entry long,2026-03-25 11:00,B=0|T=20260325T1500,24387.25,1,487745,780,0.16,820,0.17,-2015,-0.41,62500,0.63
1876,Exit long,2026-03-25 11:30,X,24370,1,488525,-1125,-0.23,370,0.08,-1670,-0.34,61375,0.61
1876,Entry long,2026-03-25 11:15,B=1|T=20260325T1515,24426.25,1,488525,-1125,-0.23,370,0.08,-1670,-0.34,61375,0.61
1877,Exit long,2026-03-25 12:30,X,24438.5,1,487400,1370,0.28,1605,0.33,-785,-0.16,62745,0.63
1877,Entry long,2026-03-25 11:30,B=0|T=20260325T1530,24370,1,487400,1370,0.28,1605,0.33,-785,-0.16,62745,0.63
1878,Exit long,2026-03-25 12:45,X,24422,1,488770,-330,-0.07,90,0.02,-850,-0.17,62415,0.62
1878,Entry long,2026-03-25 12:30,B=1|T=20260325T1630,24438.5,1,488770,-330,-0.07,90,0.02,-850,-0.17,62415,0.62
1879,Exit long,2026-03-25 13:30,X,24468.75,1,488440,935,0.19,1435,0.29,-895,-0.18,63350,0.63
1879,Entry long,2026-03-25 12:45,B=0|T=20260325T1645,24422,1,488440,935,0.19,1435,0.29,-895,-0.18,63350,0.63
1880,Exit long,2026-03-25 14:45,X,24354.5,1,489375,-2285,-0.47,20,0.00,-2920,-0.60,61065,0.61
1880,Entry long,2026-03-25 13:30,B=1|T=20260325T1730,24468.75,1,489375,-2285,-0.47,20,0.00,-2920,-0.60,61065,0.61
1881,Exit long,2026-03-25 15:45,X,24371.75,1,487090,345,0.07,810,0.17,-855,-0.18,61410,0.61
1881,Entry long,2026-03-25 14:45,B=0|T=20260325T1845,24354.5,1,487090,345,0.07,810,0.17,-855,-0.18,61410,0.61
1882,Exit long,2026-03-25 18:00,X,24337,1,487435,-695,-0.14,425,0.09,-790,-0.16,60715,0.61
1882,Entry long,2026-03-25 15:45,B=1|T=20260325T1945,24371.75,1,487435,-695,-0.14,425,0.09,-790,-0.16,60715,0.61
1883,Exit long,2026-03-25 20:00,X,24344.25,1,486740,145,0.03,165,0.03,-1075,-0.22,60860,0.61
1883,Entry long,2026-03-25 18:00,B=0|T=20260325T2200,24337,1,486740,145,0.03,165,0.03,-1075,-0.22,60860,0.61
1884,Exit long,2026-03-25 22:15,X,24321,1,486885,-465,-0.10,1315,0.27,-570,-0.12,60395,0.60
1884,Entry long,2026-03-25 20:00,B=1|T=20260326T0000,24344.25,1,486885,-465,-0.10,1315,0.27,-570,-0.12,60395,0.60
1885,Exit long,2026-03-25 23:15,X,24335.75,1,486420,295,0.06,510,0.10,-1465,-0.30,60690,0.61
1885,Entry long,2026-03-25 22:15,B=0|T=20260326T0215,24321,1,486420,295,0.06,510,0.10,-1465,-0.30,60690,0.61
1886,Exit long,2026-03-26 01:00,X,24301.75,1,486715,-680,-0.14,1710,0.35,-940,-0.19,60010,0.60
1886,Entry long,2026-03-25 23:15,B=1|T=20260326T0315,24335.75,1,486715,-680,-0.14,1710,0.35,-940,-0.19,60010,0.60
1887,Exit long,2026-03-26 09:45,X,24216,1,486035,-1715,-0.35,105,0.02,-4755,-0.98,58295,0.58
1887,Entry long,2026-03-26 01:00,B=0|T=20260326T0500,24301.75,1,486035,-1715,-0.35,105,0.02,-4755,-0.98,58295,0.58
1888,Exit long,2026-03-26 10:15,X,24170.75,1,484320,-905,-0.19,530,0.11,-945,-0.20,57390,0.57
1888,Entry long,2026-03-26 09:45,B=1|T=20260326T1345,24216,1,484320,-905,-0.19,530,0.11,-945,-0.20,57390,0.57
1889,Exit long,2026-03-26 21:30,X,23865.5,1,483415,-6105,-1.26,1100,0.23,-8150,-1.69,51285,0.51
1889,Entry long,2026-03-26 10:15,B=0|T=20260326T1415,24170.75,1,483415,-6105,-1.26,1100,0.23,-8150,-1.69,51285,0.51
1890,Exit long,2026-03-27 04:00,X,23836,1,477310,-590,-0.12,2210,0.46,-915,-0.19,50695,0.51
1890,Entry long,2026-03-26 21:30,B=1|T=20260327T0130,23865.5,1,477310,-590,-0.12,2210,0.46,-915,-0.19,50695,0.51
1891,Exit long,2026-03-29 22:00,X,23228.5,1,476720,-12150,-2.55,205,0.04,-14860,-3.12,38545,0.39
1891,Entry long,2026-03-27 04:00,B=0|T=20260327T0800,23836,1,476720,-12150,-2.55,205,0.04,-14860,-3.12,38545,0.39
1892,Exit long,2026-03-30 09:45,X,23302,1,464570,1470,0.32,6910,1.49,-665,-0.14,40015,0.40
1892,Entry long,2026-03-29 22:00,B=1|T=20260330T0200,23228.5,1,464570,1470,0.32,6910,1.49,-665,-0.14,40015,0.40
1893,Exit long,2026-03-30 10:00,X,23367,1,466040,1300,0.28,1615,0.35,-80,-0.02,41315,0.41
1893,Entry long,2026-03-30 09:45,B=0|T=20260330T1345,23302,1,466040,1300,0.28,1615,0.35,-80,-0.02,41315,0.41
1894,Exit long,2026-03-30 10:15,X,23325.25,1,467340,-835,-0.18,195,0.04,-1040,-0.22,40480,0.40
1894,Entry long,2026-03-30 10:00,B=1|T=20260330T1400,23367,1,467340,-835,-0.18,195,0.04,-1040,-0.22,40480,0.40
1895,Exit long,2026-03-30 10:45,X,23377.5,1,466505,1045,0.22,1085,0.23,-1260,-0.27,41525,0.42
1895,Entry long,2026-03-30 10:15,B=0|T=20260330T1415,23325.25,1,466505,1045,0.22,1085,0.23,-1260,-0.27,41525,0.42
1896,Exit long,2026-03-30 11:00,X,23317,1,467550,-1210,-0.26,1175,0.25,-1300,-0.28,40315,0.40
1896,Entry long,2026-03-30 10:45,B=1|T=20260330T1445,23377.5,1,467550,-1210,-0.26,1175,0.25,-1300,-0.28,40315,0.40
1897,Exit long,2026-03-30 11:30,X,23402.25,1,466340,1705,0.37,1870,0.40,-700,-0.15,42020,0.42
1897,Entry long,2026-03-30 11:00,B=0|T=20260330T1500,23317,1,466340,1705,0.37,1870,0.40,-700,-0.15,42020,0.42
1898,Exit long,2026-03-30 11:45,X,23375,1,468045,-545,-0.12,645,0.14,-670,-0.14,41475,0.41
1898,Entry long,2026-03-30 11:30,B=1|T=20260330T1530,23402.25,1,468045,-545,-0.12,645,0.14,-670,-0.14,41475,0.41
1899,Exit long,2026-03-30 21:30,X,23364,1,467500,-220,-0.05,445,0.10,-8270,-1.77,41255,0.41
1899,Entry long,2026-03-30 11:45,B=0|T=20260330T1545,23375,1,467500,-220,-0.05,445,0.10,-8270,-1.77,41255,0.41
1900,Exit long,2026-03-30 21:45,X,23339.25,1,467280,-495,-0.11,205,0.04,-545,-0.12,40760,0.41
1900,Entry long,2026-03-30 21:30,B=1|T=20260331T0130,23364,1,467280,-495,-0.11,205,0.04,-545,-0.12,40760,0.41
1901,Exit long,2026-03-30 22:15,X,23349.5,1,466785,205,0.04,500,0.11,-330,-0.07,40965,0.41
1901,Entry long,2026-03-30 21:45,B=0|T=20260331T0145,23339.25,1,466785,205,0.04,500,0.11,-330,-0.07,40965,0.41
1902,Exit long,2026-03-31 01:00,X,23248.25,1,466990,-2025,-0.43,1110,0.24,-2045,-0.44,38940,0.39
1902,Entry long,2026-03-30 22:15,B=1|T=20260331T0215,23349.5,1,466990,-2025,-0.43,1110,0.24,-2045,-0.44,38940,0.39
1903,Exit long,2026-03-31 01:15,X,23288.75,1,464965,810,0.17,1110,0.24,-265,-0.06,39750,0.40
1903,Entry long,2026-03-31 01:00,B=0|T=20260331T0500,23248.25,1,464965,810,0.17,1110,0.24,-265,-0.06,39750,0.40
1904,Exit long,2026-03-31 22:15,X,23969,1,465775,13605,2.92,15190,3.26,-1010,-0.22,53355,0.53
1904,Entry long,2026-03-31 01:15,B=1|T=20260331T0515,23288.75,1,465775,13605,2.92,15190,3.26,-1010,-0.22,53355,0.53
1905,Exit long,2026-04-01 08:30,X,24182.25,1,479380,4265,0.89,5540,1.16,-255,-0.05,57620,0.58
1905,Entry long,2026-03-31 22:15,B=0|T=20260401T0215,23969,1,479380,4265,0.89,5540,1.16,-255,-0.05,57620,0.58
1906,Exit long,2026-04-01 08:45,X,24062.25,1,483645,-2400,-0.50,1050,0.22,-2645,-0.55,55220,0.55
1906,Entry long,2026-04-01 08:30,B=1|T=20260401T1230,24182.25,1,483645,-2400,-0.50,1050,0.22,-2645,-0.55,55220,0.55
1907,Exit long,2026-04-01 10:15,X,24187.5,1,481245,2505,0.52,2970,0.62,-525,-0.11,57725,0.58
1907,Entry long,2026-04-01 08:45,B=0|T=20260401T1245,24062.25,1,481245,2505,0.52,2970,0.62,-525,-0.11,57725,0.58
1908,Exit long,2026-04-01 14:15,X,24154,1,483750,-670,-0.14,3215,0.66,-1130,-0.23,57055,0.57
1908,Entry long,2026-04-01 10:15,B=1|T=20260401T1415,24187.5,1,483750,-670,-0.14,3215,0.66,-1130,-0.23,57055,0.57
1909,Exit long,2026-04-01 15:15,X,24233.75,1,483080,1595,0.33,1835,0.38,-590,-0.12,58650,0.59
1909,Entry long,2026-04-01 14:15,B=0|T=20260401T1815,24154,1,483080,1595,0.33,1835,0.38,-590,-0.12,58650,0.59
1910,Exit long,2026-04-01 15:45,X,24200.75,1,484675,-660,-0.14,440,0.09,-1245,-0.26,57990,0.58
1910,Entry long,2026-04-01 15:15,B=1|T=20260401T1915,24233.75,1,484675,-660,-0.14,440,0.09,-1245,-0.26,57990,0.58
1911,Exit long,2026-04-02 08:15,X,23727,1,484015,-9475,-1.96,900,0.19,-10695,-2.21,48515,0.49
1911,Entry long,2026-04-01 15:45,B=0|T=20260401T1945,24200.75,1,484015,-9475,-1.96,900,0.19,-10695,-2.21,48515,0.49
1912,Exit long,2026-04-02 22:15,X,24169,1,474540,8840,1.86,10795,2.27,-980,-0.21,57355,0.57
1912,Entry long,2026-04-02 08:15,B=1|T=20260402T1215,23727,1,474540,8840,1.86,10795,2.27,-980,-0.21,57355,0.57
1913,Exit long,2026-04-05 21:00,X,24218.25,1,483380,985,0.20,1525,0.32,-3750,-0.78,58340,0.58
1913,Entry long,2026-04-02 22:15,B=0|T=20260403T0215,24169,1,483380,985,0.20,1525,0.32,-3750,-0.78,58340,0.58
1914,Exit long,2026-04-05 21:45,X,24193.75,1,484365,-490,-0.10,435,0.09,-690,-0.14,57850,0.58
1914,Entry long,2026-04-05 21:00,B=1|T=20260406T0100,24218.25,1,484365,-490,-0.10,435,0.09,-690,-0.14,57850,0.58
1915,Exit long,2026-04-05 22:00,X,24261.5,1,483875,1355,0.28,1620,0.33,-110,-0.02,59205,0.59
1915,Entry long,2026-04-05 21:45,B=0|T=20260406T0145,24193.75,1,483875,1355,0.28,1620,0.33,-110,-0.02,59205,0.59
1916,Exit long,2026-04-05 22:45,X,24223,1,485230,-770,-0.16,1305,0.27,-790,-0.16,58435,0.58
1916,Entry long,2026-04-05 22:00,B=1|T=20260406T0200,24261.5,1,485230,-770,-0.16,1305,0.27,-790,-0.16,58435,0.58
1917,Exit long,2026-04-06 00:30,X,24252.5,1,484460,590,0.12,675,0.14,-2050,-0.42,59025,0.59
1917,Entry long,2026-04-05 22:45,B=0|T=20260406T0245,24223,1,484460,590,0.12,675,0.14,-2050,-0.42,59025,0.59
1918,Exit long,2026-04-06 01:30,X,24226,1,485050,-530,-0.11,310,0.06,-585,-0.12,58495,0.58
1918,Entry long,2026-04-06 00:30,B=1|T=20260406T0430,24252.5,1,485050,-530,-0.11,310,0.06,-585,-0.12,58495,0.58
1919,Exit long,2026-04-06 02:00,X,24275.25,1,484520,985,0.20,1025,0.21,-280,-0.06,59480,0.59
1919,Entry long,2026-04-06 01:30,B=0|T=20260406T0530,24226,1,484520,985,0.20,1025,0.21,-280,-0.06,59480,0.59
1920,Exit long,2026-04-06 02:15,X,24228,1,485505,-945,-0.19,0,0.00,-1110,-0.23,58535,0.59
1920,Entry long,2026-04-06 02:00,B=1|T=20260406T0600,24275.25,1,485505,-945,-0.19,0,0.00,-1110,-0.23,58535,0.59
1921,Exit long,2026-04-06 02:45,X,24255.5,1,484560,550,0.11,1255,0.26,-245,-0.05,59085,0.59
1921,Entry long,2026-04-06 02:15,B=0|T=20260406T0615,24228,1,484560,550,0.11,1255,0.26,-245,-0.05,59085,0.59
1922,Exit long,2026-04-06 03:00,X,24226.25,1,485110,-585,-0.12,125,0.03,-965,-0.20,58500,0.59
1922,Entry long,2026-04-06 02:45,B=1|T=20260406T0645,24255.5,1,485110,-585,-0.12,125,0.03,-965,-0.20,58500,0.59
1923,Exit long,2026-04-06 03:30,X,24275.5,1,484525,985,0.20,1125,0.23,-20,0.00,59485,0.59
1923,Entry long,2026-04-06 03:00,B=0|T=20260406T0700,24226.25,1,484525,985,0.20,1125,0.23,-20,0.00,59485,0.59
1924,Exit long,2026-04-06 06:45,X,24315.5,1,485510,800,0.16,2455,0.51,-260,-0.05,60285,0.60
1924,Entry long,2026-04-06 03:30,B=1|T=20260406T0730,24275.5,1,485510,800,0.16,2455,0.51,-260,-0.05,60285,0.60
1925,Exit long,2026-04-06 09:45,X,24411,1,486310,1910,0.39,2025,0.42,-1395,-0.29,62195,0.62
1925,Entry long,2026-04-06 06:45,B=0|T=20260406T1045,24315.5,1,486310,1910,0.39,2025,0.42,-1395,-0.29,62195,0.62
1926,Exit long,2026-04-06 10:30,X,24317,1,488220,-1880,-0.39,825,0.17,-2790,-0.57,60315,0.60
1926,Entry long,2026-04-06 09:45,B=1|T=20260406T1345,24411,1,488220,-1880,-0.39,825,0.17,-2790,-0.57,60315,0.60
1927,Exit long,2026-04-06 14:45,X,24351.25,1,486340,685,0.14,945,0.19,-2285,-0.47,61000,0.61
1927,Entry long,2026-04-06 10:30,B=0|T=20260406T1430,24317,1,486340,685,0.14,945,0.19,-2285,-0.47,61000,0.61
1928,Exit long,2026-04-06 16:15,X,24344.25,1,487025,-140,-0.03,500,0.10,-500,-0.10,60860,0.61
1928,Entry long,2026-04-06 14:45,B=1|T=20260406T1845,24351.25,1,487025,-140,-0.03,500,0.10,-500,-0.10,60860,0.61
1929,Exit long,2026-04-06 18:00,X,24373.75,1,486885,590,0.12,795,0.16,-140,-0.03,61450,0.61
1929,Entry long,2026-04-06 16:15,B=0|T=20260406T2015,24344.25,1,486885,590,0.12,795,0.16,-140,-0.03,61450,0.61
1930,Exit long,2026-04-06 18:15,X,24322.25,1,487475,-1030,-0.21,85,0.02,-1440,-0.30,60420,0.60
1930,Entry long,2026-04-06 18:00,B=1|T=20260406T2200,24373.75,1,487475,-1030,-0.21,85,0.02,-1440,-0.30,60420,0.60
1931,Exit long,2026-04-07 02:45,X,24241.25,1,486445,-1620,-0.33,725,0.15,-3385,-0.70,58800,0.59
1931,Entry long,2026-04-06 18:15,B=0|T=20260406T2215,24322.25,1,486445,-1620,-0.33,725,0.15,-3385,-0.70,58800,0.59
1932,Exit long,2026-04-07 03:15,X,24218.5,1,484825,-455,-0.09,325,0.07,-640,-0.13,58345,0.58
1932,Entry long,2026-04-07 02:45,B=1|T=20260407T0645,24241.25,1,484825,-455,-0.09,325,0.07,-640,-0.13,58345,0.58
1933,Exit long,2026-04-07 03:30,X,24246.25,1,484370,555,0.11,655,0.14,-20,0.00,58900,0.59
1933,Entry long,2026-04-07 03:15,B=0|T=20260407T0715,24218.5,1,484370,555,0.11,655,0.14,-20,0.00,58900,0.59
1934,Exit long,2026-04-07 06:45,X,24202.75,1,484925,-870,-0.18,3515,0.72,-1220,-0.25,58030,0.58
1934,Entry long,2026-04-07 03:30,B=1|T=20260407T0730,24246.25,1,484925,-870,-0.18,3515,0.72,-1220,-0.25,58030,0.58
1935,Exit long,2026-04-07 12:15,X,24189.75,1,484055,-260,-0.05,2105,0.43,-5225,-1.08,57770,0.58
1935,Entry long,2026-04-07 06:45,B=0|T=20260407T1045,24202.75,1,484055,-260,-0.05,2105,0.43,-5225,-1.08,57770,0.58
1936,Exit long,2026-04-07 14:45,X,24102,1,483795,-1755,-0.36,2200,0.45,-2260,-0.47,56015,0.56
1936,Entry long,2026-04-07 12:15,B=1|T=20260407T1615,24189.75,1,483795,-1755,-0.36,2200,0.45,-2260,-0.47,56015,0.56
1937,Exit long,2026-04-07 15:15,X,24216.75,1,482040,2295,0.48,3915,0.81,-375,-0.08,58310,0.58
1937,Entry long,2026-04-07 14:45,B=0|T=20260407T1845,24102,1,482040,2295,0.48,3915,0.81,-375,-0.08,58310,0.58
1938,Exit long,2026-04-08 03:45,X,25141.75,1,484335,18500,3.82,19705,4.07,-505,-0.10,76810,0.77
1938,Entry long,2026-04-07 15:15,B=1|T=20260407T1915,24216.75,1,484335,18500,3.82,19705,4.07,-505,-0.10,76810,0.77
1939,Exit long,2026-04-08 23:00,X,25028.75,1,502835,-2260,-0.45,2305,0.46,-4305,-0.86,74550,0.75
1939,Entry long,2026-04-08 03:45,B=0|T=20260408T0745,25141.75,1,502835,-2260,-0.45,2305,0.46,-4305,-0.86,74550,0.75
1940,Exit long,2026-04-08 23:15,X,25019.5,1,500575,-185,-0.04,0,0.00,-250,-0.05,74365,0.74
1940,Entry long,2026-04-08 23:00,B=1|T=20260409T0300,25028.75,1,500575,-185,-0.04,0,0.00,-250,-0.05,74365,0.74
1941,Exit long,2026-04-08 23:30,X,25022.25,1,500390,55,0.01,290,0.06,-55,-0.01,74420,0.74
1941,Entry long,2026-04-08 23:15,B=0|T=20260409T0315,25019.5,1,500390,55,0.01,290,0.06,-55,-0.01,74420,0.74
1942,Exit long,2026-04-09 03:30,X,24977,1,500445,-905,-0.18,735,0.15,-1000,-0.20,73515,0.74
1942,Entry long,2026-04-08 23:30,B=1|T=20260409T0330,25022.25,1,500445,-905,-0.18,735,0.15,-1000,-0.20,73515,0.74
1943,Exit long,2026-04-09 03:45,X,24985,1,499540,160,0.03,195,0.04,-240,-0.05,73675,0.74
1943,Entry long,2026-04-09 03:30,B=0|T=20260409T0730,24977,1,499540,160,0.03,195,0.04,-240,-0.05,73675,0.74
1944,Exit long,2026-04-09 04:00,X,24957.25,1,499700,-555,-0.11,120,0.02,-635,-0.13,73120,0.73
1944,Entry long,2026-04-09 03:45,B=1|T=20260409T0745,24985,1,499700,-555,-0.11,120,0.02,-635,-0.13,73120,0.73
1945,Exit long,2026-04-09 04:30,X,24998.75,1,499145,830,0.17,835,0.17,-85,-0.02,73950,0.74
1945,Entry long,2026-04-09 04:00,B=0|T=20260409T0800,24957.25,1,499145,830,0.17,835,0.17,-85,-0.02,73950,0.74
1946,Exit long,2026-04-09 04:45,X,24972.75,1,499975,-520,-0.10,160,0.03,-615,-0.12,73430,0.73
1946,Entry long,2026-04-09 04:30,B=1|T=20260409T0830,24998.75,1,499975,-520,-0.10,160,0.03,-615,-0.12,73430,0.73
1947,Exit long,2026-04-09 05:00,X,24998.25,1,499455,510,0.10,555,0.11,-170,-0.03,73940,0.74
1947,Entry long,2026-04-09 04:45,B=0|T=20260409T0845,24972.75,1,499455,510,0.10,555,0.11,-170,-0.03,73940,0.74
1948,Exit long,2026-04-09 10:15,X,24981.75,1,499965,-330,-0.07,2265,0.45,-690,-0.14,73610,0.74
1948,Entry long,2026-04-09 05:00,B=1|T=20260409T0900,24998.25,1,499965,-330,-0.07,2265,0.45,-690,-0.14,73610,0.74
1949,Exit long,2026-04-09 10:45,X,25041.25,1,499635,1190,0.24,1435,0.29,-425,-0.09,74800,0.75
1949,Entry long,2026-04-09 10:15,B=0|T=20260409T1415,24981.75,1,499635,1190,0.24,1435,0.29,-425,-0.09,74800,0.75
1950,Exit long,2026-04-10 01:30,X,25268.75,1,500825,4550,0.91,5250,1.05,-505,-0.10,79350,0.79
1950,Entry long,2026-04-09 10:45,B=1|T=20260409T1445,25041.25,1,500825,4550,0.91,5250,1.05,-505,-0.10,79350,0.79
1951,Exit long,2026-04-10 11:00,X,25369.75,1,505375,2020,0.40,2345,0.46,-1320,-0.26,81370,0.81
1951,Entry long,2026-04-10 01:30,B=0|T=20260410T0530,25268.75,1,505375,2020,0.40,2345,0.46,-1320,-0.26,81370,0.81
1952,Exit long,2026-04-10 11:30,X,25303.5,1,507395,-1325,-0.26,465,0.09,-1670,-0.33,80045,0.80
1952,Entry long,2026-04-10 11:00,B=1|T=20260410T1500,25369.75,1,507395,-1325,-0.26,465,0.09,-1670,-0.33,80045,0.80
1953,Exit long,2026-04-10 16:00,X,25295.5,1,506070,-160,-0.03,220,0.04,-1625,-0.32,79885,0.80
1953,Entry long,2026-04-10 11:30,B=0|T=20260410T1530,25303.5,1,506070,-160,-0.03,220,0.04,-1625,-0.32,79885,0.80
1954,Exit long,2026-04-12 18:00,X,25000.75,1,505910,-5895,-1.17,850,0.17,-7820,-1.55,73990,0.74
1954,Entry long,2026-04-10 16:00,B=1|T=20260410T2000,25295.5,1,505910,-5895,-1.17,850,0.17,-7820,-1.55,73990,0.74
1955,Exit long,2026-04-13 00:45,X,25081,1,500015,1605,0.32,1905,0.38,-1575,-0.31,75595,0.76
1955,Entry long,2026-04-12 18:00,B=0|T=20260412T2200,25000.75,1,500015,1605,0.32,1905,0.38,-1575,-0.31,75595,0.76
1956,Exit long,2026-04-13 23:00,X,25583.5,1,501620,10050,2.00,10765,2.15,-435,-0.09,85645,0.86
