kind,date,d,s,dur,vol,mult,dir,imp,rel5,r5sign,fwd1m,fwd5m,fwd15m,fwd60m,front,onesided,disp
block,2026-04-23,1357,13236,3,295,,-1,,,,15.5,55.75,96,58.25,0.278,0.322,2.874
block,2026-04-23,1357,13247,4,298,,-1,,,,31,53.25,94.5,61.5,0.4195,0.3289,1.617
block,2026-04-23,1357,13301,6,542,,-1,,,,6.25,15.75,84.75,44.25,0.5996,0.6125,2.161
block,2026-04-23,1357,13320,4,412,,-1,,,,-22,4,68,30.5,0.4757,1,4.752
block,2026-04-23,1357,13332,4,312,,1,,,,13.25,-8.75,-73.25,-27,0.4263,0.4423,2.153
block,2026-04-23,1357,13356,3,315,,-1,,,,-5.5,20,64,22,0.3175,0.473,1.485
block,2026-04-23,1357,13366,3,199,,1,,,,-13.75,-38.75,-78.25,-29.5,0.3568,0.3266,1.584
block,2026-04-23,1357,13380,4,406,,-1,,,,12.75,50,68.75,35.5,0.5493,0.04926,0.8943
block,2026-04-23,1357,13456,3,299,,1,,,,-35.5,-72.25,-55.25,-45,0.2007,1,5.579
block,2026-04-23,1357,13587,3,201,,1,,,,-23,-74.75,-72.25,-26,0.2488,0.5025,2.374
block,2026-04-23,1357,13654,5,418,,-1,,,,-9.75,44.5,34.5,5,0.3947,0.244,2.593
block,2026-04-23,1357,13729,3,1192,,-1,,,,-5.75,1.25,21,-30.5,0.7886,0.7601,13.45
block,2026-04-23,1357,13739,4,314,,-1,,,,-12.75,8.5,20.5,-31.25,0.3854,0.3376,4.482
block,2026-04-23,1357,13984,5,348,,1,,,,-19,-5.25,18.5,31.75,0.4282,0.6724,2.301
block,2026-04-23,1357,14283,4,310,,1,,,,22.5,-19.25,-78.25,23.25,0.5581,0.2065,2.687
block,2026-04-23,1357,14295,3,301,,1,,,,1.5,-52,-109.2,10.75,0.3156,1,3.104
block,2026-04-23,1357,14299,8,1361,,1,,,,-14.75,-59,-123.2,9,0.6319,0.4636,1.746
block,2026-04-23,1357,14310,4,521,,-1,,,,5.75,55.25,123.5,-8,0.6622,0.3244,2.687
block,2026-04-23,1357,14411,7,717,,-1,,,,-2,-7,108,-40.5,0.3752,0.7573,5.159
block,2026-04-23,1357,14547,4,642,,1,,,,-32.25,43,-166.8,61,0.4019,0.6231,4.358
block,2026-04-23,1357,14588,5,762,,-1,,,,-16,-54.5,134.2,-96.75,0.3123,0.6562,2.922
block,2026-04-23,1357,14659,5,796,,1,,,,0.25,-30.25,-200.5,63.75,0.2927,0.2889,3.728
block,2026-04-23,1357,14820,3,275,,-1,,,,15.5,83.25,198.8,-27.75,0.3055,0.2218,2.316
block,2026-04-23,1357,14842,3,631,,1,,,,-23.5,-106.8,-214.8,38.5,0.2662,0.6609,4.947
block,2026-04-23,1357,14916,11,1696,,-1,,,,16.5,89,147.2,-96.5,0.4033,0.5354,4.926
block,2026-04-23,1357,14928,6,619,,-1,,,,-10.25,67,113,-120.5,0.6365,0.5961,4.654
block,2026-04-23,1357,14942,4,300,,-1,,,,-15.75,81.5,114.8,-123.5,0.3767,0.3067,0.3478
block,2026-04-23,1357,14954,3,169,,1,,,,11.75,-99,-142.2,121,0.3669,0.2663,0.1159
block,2026-04-23,1357,15003,3,194,,1,,,,-7.75,-99.75,-137.8,108.5,0.3505,0.4433,0.6211
block,2026-04-23,1357,15135,7,769,,-1,,,,33.75,93,-6.25,-126.5,0.5059,0.5085,2.857
block,2026-04-23,1357,15149,3,182,,1,,,,-44.5,-105.5,20.25,127.8,0.3407,0.3187,1.13
block,2026-04-23,1357,15188,4,675,,-1,,,,48,78.75,-69.75,-151,0.4978,0.6326,4.063
block,2026-04-23,1357,15242,3,234,,-1,,,,-0.5,74,-92,-181.5,0.4615,1,4.217
block,2026-04-23,1357,15246,8,563,,-1,,,,-14.25,64.5,-117.5,-189.2,0.5275,0.2931,2.222
block,2026-04-23,1357,15261,14,1929,,1,,,,-26.5,-50,72.75,150.2,0.6304,0.5594,3.614
block,2026-04-23,1357,15445,4,526,,-1,,,,-2,0.5,-164.8,-227,0.4335,0.6255,7.139
block,2026-04-23,1357,15466,3,205,,1,,,,-28.75,32.25,163.8,220.5,0.3659,0.3561,1.7
block,2026-04-23,1357,15477,3,285,,-1,,,,36.75,-12.75,-138.8,-209.8,0.4456,0.1088,2.606
block,2026-04-23,1357,15517,6,749,,-1,,,,-28.25,-40.25,-207.2,-238,0.3885,0.6288,6.879
block,2026-04-23,1357,15526,3,382,,-1,,,,-66,-51.25,-212.2,-247.8,0.5236,1,5.86
block,2026-04-23,1357,15570,11,1562,,1,,,,30.5,3.25,211,211.8,0.4091,0.3291,3.707
block,2026-04-23,1357,15582,14,1430,,1,,,,-5.75,-32.75,165.5,178.2,0.5007,0.3483,3.08
block,2026-04-23,1357,15597,4,449,,-1,,,,0.25,16.5,-176,-185.5,0.4477,0.4922,4.387
block,2026-04-23,1357,15613,3,264,,1,,,,-26.5,5,150.2,170.8,0.5833,0.5909,5.409
block,2026-04-23,1357,15617,3,255,,-1,,,,18.25,-42.25,-158,-174,0.2706,0.4588,2.264
block,2026-04-23,1357,15915,24,4127,,1,,,,-40.5,12.75,73,67,0.5658,0.5641,7.595
block,2026-04-23,1357,15940,9,1300,,1,,,,-12,14.75,72.25,67.5,0.6931,0.05538,0.5075
block,2026-04-23,1357,15960,3,275,,-1,,,,-21.5,-59,-102.8,-103.8,0.4545,0.4036,1.527
block,2026-04-23,1357,15968,3,194,,-1,,,,-11,-45.25,-102,-97,0.366,0.268,2.595
block,2026-04-23,1357,16005,3,604,,1,,,,43.25,55,86.25,82.5,0.08278,0.8344,3.511
block,2026-04-23,1357,16009,5,689,,1,,,,22.25,37,64.75,66,0.5254,0.6894,5.771
block,2026-04-23,1357,16015,3,405,,1,,,,33.75,40.75,70,73,0.3852,0.2296,5.802
block,2026-04-23,1357,16080,3,238,,1,,,,-12.75,-14,48,31.25,0.4034,0.4202,0.1399
block,2026-04-23,1357,16127,3,214,,1,,,,-14,21,55,23.25,0.4206,0.5047,6.573
block,2026-04-23,1357,16137,6,652,,-1,,,,8.5,-56.25,-49.75,-29.5,0.5445,0.7791,3.179
block,2026-04-23,1357,16148,3,435,,-1,,,,29.25,-38.25,-30.25,-5.75,0.7563,0.5126,6.289
block,2026-04-23,1357,16195,3,320,,-1,,,,-18.25,-61.75,-55,-39.5,0.3219,0,0.1258
block,2026-04-23,1357,16200,3,299,,1,,,,19.75,68,52.25,39.25,0.5686,0.5385,2.545
block,2026-04-23,1357,16213,3,297,,-1,,,,-42,-75.5,-75,-48,0.4444,0.7239,3.879
block,2026-04-23,1357,16433,10,1334,,1,,,,3.25,6.25,3.75,-55.5,0.7151,0.5877,2.658
block,2026-04-23,1357,16467,3,450,,-1,,,,-9.25,-24,-31.75,57,0.5133,0.36,6.199
block,2026-04-23,1357,16484,3,197,,-1,,,,20.25,3.5,11,73.75,0.2843,1,3.743
block,2026-04-23,1357,16944,6,1087,,1,,,,2.25,-17,-8.25,-40.25,0.5851,0.0966,0.4113
block,2026-04-23,1357,16968,6,994,,-1,,,,-5.25,6.25,-1,41,0.6378,0.08048,2.571
block,2026-04-23,1357,17590,3,676,,-1,,,,-5.5,-10.75,-70.5,-2.75,0.4527,1,10.08
block,2026-04-23,1357,18883,4,497,,1,,,,-1.5,-3.75,-46,-53.5,0.4628,0.08652,1.604
block,2026-04-23,1357,19888,8,1512,,-1,,,,-19.25,-8.25,-51.25,-93.75,0.7639,0.5939,6.131
block,2026-04-23,1357,19900,4,278,,1,,,,1.5,-8.25,35.25,74,0.4532,0.8022,6.788
block,2026-04-23,1357,22029,4,332,,1,,,,6,17,23.25,,0.497,0.006024,2.642
block,2026-04-23,1357,22249,4,279,,1,,,,-13.75,-16,17.25,,0.5197,0.5556,4.221
block,2026-04-23,1357,22919,4,1102,,-1,,,,-26,-44.75,,,0.4165,0.8603,10.17
block,2026-04-24,1358,120,3,2418,,-1,,,,1.5,-24.25,-27.25,-15,0.4806,1,3.191
block,2026-04-24,1358,2003,3,658,,1,,,,-25.25,-24.25,48,84.75,0.4073,0.5714,1.444
block,2026-04-24,1358,4244,3,616,,1,,,,1,15.25,43,89.75,0.2938,0.6494,2.836
block,2026-04-24,1358,4705,3,443,,1,,,,-21,-18.75,23.5,83.75,0.3318,1,1.299
block,2026-04-24,1358,6418,4,802,,1,,,,-16,-19.75,0.75,58.75,0.5761,1,2.49
block,2026-04-24,1358,8198,41,9469,,1,,,,-46,-12.75,-2.5,-2.75,0.6334,0.4111,2.333
block,2026-04-24,1358,8240,3,308,,-1,,,,42.25,7.75,-0.5,-1.75,0.2727,0.2143,0.2934
block,2026-04-24,1358,8249,3,589,,-1,,,,30.75,-16,-19.75,-20,0.2139,0.5722,5.379
block,2026-04-24,1358,8253,4,574,,-1,,,,6.25,-39.5,-33.25,-36,0.5697,0.7178,4.328
block,2026-04-24,1358,8258,3,344,,-1,,,,-1.25,-40.5,-33.5,-36.75,0.3169,0.3953,0.489
block,2026-04-24,1358,8472,4,392,,-1,,,,-26,-16.75,-14.5,-15.5,0.7117,0.08163,0.5237
block,2026-04-24,1358,9790,3,305,,1,,,,8.25,-13,6.5,26.75,0.2492,0.4689,2.328
block,2026-04-24,1358,10967,5,663,,1,,,,6.25,-0.25,-14.25,-31.75,0.6757,0.5566,1.466
block,2026-04-24,1358,12622,4,795,,1,,,,-3,5,-3.25,22,0.4918,0.2025,1.858
block,2026-04-24,1358,13002,3,187,,1,,,,-1.25,-5.25,-16.75,12,0.3797,0.4225,1.796
block,2026-04-24,1358,14118,3,282,,-1,,,,-16.5,-18,-41,-17.75,0.2518,0.1489,0.3061
block,2026-04-24,1358,16003,11,2480,,1,,,,-6.25,-6.25,-16.75,-32.25,0.7028,0.3403,1.041
block,2026-04-24,1358,17952,4,354,,-1,,,,8.75,-0.75,-17,-23.5,0.4972,0.7006,1.865
block,2026-04-27,1359,4079,6,2206,,1,,,,-9.5,-24.75,-17.75,-47.25,0.7688,0.6192,5.238
block,2026-04-27,1359,6009,3,385,,-1,,,,-5.5,1.5,34.75,-15.25,0.2857,0.04935,0
block,2026-04-27,1359,6841,4,465,,-1,,,,-1.75,-19.25,-34.75,-69.5,0.5011,1,2.225
block,2026-04-27,1359,14114,4,1356,,1,,,,-4.25,5.5,27.75,30,0.7832,0.5664,3.015
block,2026-04-27,1359,14127,4,698,,-1,,,,-6,-14.75,-34.25,-38,0.7063,0.6619,2.261
block,2026-04-27,1359,22646,5,894,,1,,,,-2.25,1.25,-3.75,,0.3949,0.8054,2.617
block,2026-04-28,1360,4073,3,907,,-1,,,,-9.25,58.25,81.5,85.75,0.688,0.376,3.939
block,2026-04-28,1360,4440,3,390,,1,,,,-13,-7.75,-37.75,-57.25,0.2436,1,3.47
block,2026-04-28,1360,4797,4,991,,1,,,,-6.5,-30.25,15.25,-51.75,0.5136,0.2735,3.895
block,2026-04-28,1360,5258,7,1563,,1,,,,2.25,63.5,12.75,-10.5,0.5969,0.5867,2.444
block,2026-04-28,1360,5268,3,531,,-1,,,,0.5,-64.25,-19.25,6.25,0.3333,0.3333,0.4687
block,2026-04-28,1360,5335,3,983,,1,,,,5.5,35.25,9.75,-13.25,0.296,0.5198,7.019
block,2026-04-28,1360,6241,3,389,,1,,,,8.75,12.25,-25.25,-7.5,0.3239,0.5373,5.345
block,2026-04-28,1360,7800,3,288,,1,,,,-24.75,-14,-16.25,-6.75,0.3403,1,2.846
block,2026-04-28,1360,12137,4,819,,1,,,,-8.25,38.25,7.25,59.5,0.6361,0.2772,1.011
block,2026-04-28,1360,12147,3,231,,-1,,,,-8,-43.5,-12.25,-68,0.2597,0.368,2.022
block,2026-04-28,1360,14393,5,615,,1,,,,5.5,7.5,30.75,87.25,0.3285,0.2537,2.02
block,2026-04-28,1360,17684,4,356,,-1,,,,-12.5,-13.25,3.5,-25.25,0.4157,0.7135,0.9524
block,2026-04-28,1360,17706,6,1719,,1,,,,-10.75,-6,-14.25,6,0.6114,0.8092,5.322
block,2026-04-28,1360,17833,4,421,,-1,,,,-3,-7,6.5,-14.25,0.4584,0.002375,0.06912
block,2026-04-28,1360,20595,4,520,,1,,,,1.5,-21.5,-38.75,,0.6904,0.2615,1.327
block,2026-04-29,1361,6244,3,433,,-1,,,,-14,-30,-57,-31,0.2286,1,3.879
block,2026-04-29,1361,7301,3,433,,1,,,,5.25,1.75,-3.5,-72.5,0.2079,0.5473,2.963
block,2026-04-29,1361,7443,4,817,,-1,,,,-4.5,-13.25,-18,112.8,0.6854,0.8066,3.044
block,2026-04-29,1361,8591,7,1987,,-1,,,,-2.25,43,1.5,49.75,0.762,0.689,3.796
block,2026-04-29,1361,8744,3,293,,-1,,,,29.75,6.25,-29.5,32.5,0.3652,1,2.745
block,2026-04-29,1361,8755,4,304,,-1,,,,7,-10.5,-40.75,25.25,0.5099,0.7763,1.544
block,2026-04-29,1361,8760,7,815,,-1,,,,-16.25,-28.25,-64.5,1,0.4405,1,3.945
block,2026-04-29,1361,8768,4,378,,1,,,,9.25,30.75,59.75,2.5,0.5899,0.2963,0.1644
block,2026-04-29,1361,10923,4,687,,-1,,,,6.75,25.75,-12.5,-23.75,0.7438,0.4876,1.746
block,2026-04-29,1361,11363,3,614,,1,,,,12,36.75,54.25,59,0.4186,0.1629,2.4
block,2026-04-29,1361,11396,3,614,,1,,,,15.5,32.5,51.25,60.5,0.443,0.114,3.429
block,2026-04-29,1361,13920,6,1424,,1,,,,-3.5,-10,1.25,5,0.5077,0.7781,4.417
block,2026-04-29,1361,14629,3,398,,1,,,,5.5,3.5,3.25,-34,0.608,0.3844,1.967
block,2026-04-29,1361,15641,4,609,,1,,,,-4.5,0.5,-27.25,-10,0.7438,0.4877,3.426
block,2026-04-29,1361,15695,3,695,,-1,,,,-8.75,-7,26.25,-5.5,0.7683,0.6101,4.722
block,2026-04-29,1361,16760,3,693,,1,,,,-13.75,-30.25,3.5,65.25,0.5022,0.6364,9.796
block,2026-04-29,1361,16831,5,439,,-1,,,,6.5,-3.75,-43.25,-91,0.3667,0.8292,4.244
block,2026-04-29,1361,17380,3,383,,1,,,,-2.25,-6,-37.25,100.5,0.4569,0.6554,4.361
block,2026-04-29,1361,18250,3,270,,-1,,,,-24,-54.5,-16.25,-113.2,0.4963,0.5704,2.034
block,2026-04-29,1361,18423,4,785,,1,,,,9.5,-9.75,20.75,54.5,0.6369,0.5083,10.03
block,2026-04-29,1361,18493,3,455,,1,,,,-23.25,-32.5,11.5,30.5,0.3275,0.3275,9.311
block,2026-04-29,1361,18520,3,470,,1,,,,-39.5,-36.75,1.75,30.75,0.7362,0.4723,0.1311
block,2026-04-29,1361,18554,5,760,,-1,,,,11,19.25,-26.25,-58.25,0.5566,0.4237,4.372
block,2026-04-29,1361,18573,4,791,,-1,,,,4.5,11.75,-32.75,-67.25,0.6953,0.3906,8.953
block,2026-04-29,1361,19158,3,354,,1,,,,3,35.75,61.75,58.75,0.2345,0.2994,6.601
block,2026-04-29,1361,19181,3,238,,1,,,,-4.75,22.75,53.25,48.25,0.4832,1,3.696
block,2026-04-29,1361,20221,4,317,,-1,,,,-0.75,-8.25,-52.25,,0.6057,1,4.842
block,2026-04-29,1361,20445,3,737,,1,,,,-9.5,20,17.5,,0.536,0.829,6.269
block,2026-04-29,1361,20587,3,287,,1,,,,-0.25,27,14.75,,0.3798,0.1847,2.449
block,2026-04-29,1361,20806,4,337,,1,,,,14.25,4.5,-3.25,,0.5163,0.4837,2.717
block,2026-04-30,1362,2460,3,365,,1,,,,17.75,56.75,21.5,179.2,0.4658,0.06849,0.4181
block,2026-04-30,1362,4801,3,326,,1,,,,-15.75,28.75,87.75,40.75,0.4632,1,2.946
block,2026-04-30,1362,5032,4,735,,1,,,,11.75,32.25,43.25,70,0.6626,1,4.136
block,2026-04-30,1362,5040,3,400,,1,,,,-2.75,31.5,34.75,66.75,0.4175,0.7025,2.313
block,2026-04-30,1362,9941,3,291,,1,,,,-4.25,-6.5,-22.75,21,0.4811,0.354,3.402
block,2026-04-30,1362,12539,3,367,,-1,,,,3.75,-64.75,-86.5,-173.2,0.1935,0.6894,3.793
block,2026-04-30,1362,12856,5,374,,-1,,,,3.5,3.25,-22.5,-161.2,0.4118,0.3048,1.184
block,2026-04-30,1362,14523,3,413,,1,,,,25,11.5,28,93.75,0.477,0.3366,3.636
block,2026-04-30,1362,14551,3,316,,1,,,,-1.25,5.25,22,86,0.3228,1,2.182
block,2026-04-30,1362,14581,3,349,,1,,,,-16.5,-17.5,16,71,0.298,1,0.6557
block,2026-04-30,1362,16338,3,376,,1,,,,13.5,12,14.75,-14.75,0.2181,0.5266,1.873
block,2026-04-30,1362,20320,4,625,,1,,,,-2.75,14.25,17.75,,0.4768,0.712,2.157
block,2026-04-30,1362,20555,3,600,,1,,,,4,7.75,20,,0.2567,0.5833,3.673
block,2026-05-01,1363,1636,6,992,,1,,,,0.75,33.25,58.5,5.75,0.5665,0.744,3.061
block,2026-05-01,1363,1644,3,587,,1,,,,-3.5,18.5,45.5,-8,0.2572,0.4753,2.041
block,2026-05-01,1363,1648,3,618,,1,,,,-18.25,20.25,32,-25.5,0.2298,1,3.848
block,2026-05-01,1363,4081,5,1059,,-1,,,,-2,-12.5,-16.75,-81.5,0.3399,0.7602,3.823
block,2026-05-01,1363,7779,4,1517,,1,,,,-9,-4.5,-20.75,-75.75,0.8339,0.6282,7.483
block,2026-05-01,1363,8549,17,3952,,-1,,,,-28.75,-40.25,-26,38.25,0.6971,0.371,3.753
block,2026-05-01,1363,10541,7,1677,,-1,,,,-8,14.5,14.5,-33.5,0.7245,0.4347,5.318
block,2026-05-01,1363,10549,4,604,,-1,,,,-19.75,3,3.25,-45.25,0.7368,0.5662,4.518
block,2026-05-01,1363,10558,3,331,,-1,,,,-2.5,-0,13.25,-38.5,0.5015,0.003021,0.2469
block,2026-05-01,1363,15914,4,667,,1,,,,7.75,8.25,-15.25,-73.5,0.4588,0.6282,0.5769
block,2026-05-01,1363,18451,3,194,,1,,,,6.25,3.25,-21.75,47,0.3505,0.03608,1.661
block,2026-05-04,1364,5480,3,587,,-1,,,,35.75,-3.25,50.25,142.5,0.4446,0.6082,3.877
block,2026-05-04,1364,6433,3,485,,1,,,,-3,-95,-82.75,-208.8,0.4825,0.5711,3.158
block,2026-05-04,1364,6710,16,3067,,-1,,,,17.75,42.5,30,63.25,0.6968,0.5807,3.468
block,2026-05-04,1364,6795,7,713,,-1,,,,1.25,-19.75,8.25,12.25,0.2973,0.5989,1.84
block,2026-05-04,1364,6805,3,307,,-1,,,,-1.25,-32.75,0.25,10,0.3941,1,0.9132
block,2026-05-04,1364,6840,4,493,,-1,,,,-30.25,-62.25,-22.75,-0.25,0.6815,0.1318,0.1535
block,2026-05-04,1364,6871,3,260,,1,,,,4,27.25,3.25,-17.5,0.4346,1,5.524
block,2026-05-04,1364,6875,3,280,,1,,,,-3.25,14.25,-9.25,-29.5,0.2857,0.4571,6.445
block,2026-05-04,1364,7102,4,518,,1,,,,-0.5,-10,-44,-27.75,0.5521,0.5405,4.944
block,2026-05-04,1364,7157,3,357,,-1,,,,-14,22.25,34.25,56.25,0.2801,1,3.359
block,2026-05-04,1364,7805,4,763,,1,,,,-11.75,-23.25,-34,-63,0.7864,0.5334,3.634
block,2026-05-04,1364,7944,6,667,,-1,,,,-18.75,-51,-46,-7,0.6027,0.6822,2.402
block,2026-05-04,1364,8670,10,1395,,1,,,,-0.75,3,-35,-32.75,0.5505,0.6803,3.588
block,2026-05-04,1364,8741,4,473,,1,,,,4,-4,-102.5,-46.25,0.5835,0.167,2.408
block,2026-05-04,1364,9098,5,657,,-1,,,,-5.5,25,67,26,0.2207,0.3531,4.657
block,2026-05-04,1364,9463,3,367,,-1,,,,-14.75,61.75,-14.75,-38.25,0.2371,0.6022,1.957
block,2026-05-04,1364,9590,7,2246,,-1,,,,9.75,-19.5,-62,-85,0.5223,0.8825,8.486
block,2026-05-04,1364,9598,17,3344,,-1,,,,8.25,-24.25,-79,-96.75,0.6576,0.4791,0.7002
block,2026-05-04,1364,10132,3,499,,1,,,,13.5,57,68.75,91.25,0.2906,0.6032,7.429
block,2026-05-04,1364,10162,3,325,,1,,,,20,63.25,57.5,112.8,0.4123,0.5508,2.813
block,2026-05-04,1364,10168,3,348,,1,,,,10,55,47.25,104.5,0.1925,0.4598,4.159
block,2026-05-04,1364,10172,6,743,,1,,,,5,46.25,36.5,89.75,0.7052,0.03634,2.141
block,2026-05-04,1364,10270,3,260,,1,,,,9.5,20.25,24.75,76,0.2654,0.4692,1.419
block,2026-05-04,1364,10307,7,1105,,-1,,,,-5.5,-12,-21.5,-73,0.6778,0.1511,3.373
block,2026-05-04,1364,10462,3,299,,-1,,,,-5.75,6.75,11.5,-68,0.1739,1,3.816
block,2026-05-04,1364,11183,3,322,,1,,,,-7.25,-35.5,-27,46.25,0.1801,0.3416,1.036
block,2026-05-04,1364,11400,9,1553,,-1,,,,-4.75,-14,-5.25,-54.75,0.5918,0.0792,4.277
block,2026-05-04,1364,12286,4,593,,-1,,,,-4.25,-6.5,-47,-88.25,0.5683,0.204,1.081
block,2026-05-04,1364,12817,5,1134,,1,,,,-7.75,22,19.75,69,0.5273,0.5326,5.424
block,2026-05-04,1364,13739,4,384,,-1,,,,-36,-54.5,-50,-39,0.4375,0.3385,0.9125
block,2026-05-04,1364,13750,3,273,,1,,,,36.25,47.5,41.75,29.5,0.3919,0.4725,3.735
block,2026-05-04,1364,13754,8,1906,,1,,,,9.5,18.5,21.5,6.25,0.5782,0.6611,4.292
block,2026-05-04,1364,14964,3,303,,-1,,,,-4.5,-17,-34.75,7.25,0.3135,0.4125,2.812
block,2026-05-04,1364,17945,3,291,,-1,,,,-15.75,-24.5,-16.25,-32,0.5567,0.7629,2.338
block,2026-05-04,1364,19461,3,799,,-1,,,,-1.5,-12,-28.25,-24,0.7334,1,8.571
block,2026-05-04,1364,19468,4,460,,1,,,,-0.5,11,28.75,22,0.2609,0.4783,0.6767
block,2026-05-04,1364,20275,3,420,,1,,,,6.25,12,10,,0.4952,0.5952,6.035
block,2026-05-04,1364,20279,4,442,,1,,,,0,3,-2.5,,0.6244,0.5158,5.436
block,2026-05-04,1364,20284,6,764,,1,,,,-8,-1.25,-7.75,,0.712,0.05497,1.831
block,2026-05-04,1364,20381,3,774,,-1,,,,-16.25,-11.5,-2,,0.7442,0.8165,8.949
block,2026-05-04,1364,21462,3,899,,-1,,,,-6.75,-18,-7.75,,0.1657,0.644,2.42
block,2026-05-05,1365,2731,8,2189,,-1,,,,19.75,21.5,-61.5,-60,0.5308,0.5286,3.48
block,2026-05-05,1365,2820,3,492,,-1,,,,-5.75,-6,-80,-91.5,0.4715,0.4431,3.16
block,2026-05-05,1365,2897,3,352,,1,,,,7,5.5,64.25,70.5,0.3239,1,2.081
block,2026-05-05,1365,3027,3,845,,-1,,,,4,-36.75,-72.25,-73.75,0.1432,0.103,0.2376
block,2026-05-05,1365,3033,3,416,,-1,,,,-16,-53.25,-84.25,-91.5,0.3389,1,6.02
block,2026-05-05,1365,3293,4,876,,-1,,,,-0.75,-29,-16.75,-40.25,0.7534,0.2329,2.042
block,2026-05-05,1365,10789,4,345,,-1,,,,-7,-12,1,-34.25,0.6203,0.1536,2.052
block,2026-05-05,1365,10794,3,240,,-1,,,,-9.5,-14.75,0.75,-36.75,0.5125,0.5833,1.042
block,2026-05-05,1365,10798,5,384,,-1,,,,-12.75,-17,-0.25,-40.5,0.388,0.6667,0.9062
block,2026-05-05,1365,15819,3,305,,1,,,,1.25,2.5,11.5,8,0.2164,1,2.63
block,2026-05-05,1365,16607,3,231,,1,,,,1.75,-2,6,-7,0.368,1,1.649
block,2026-05-06,1366,3034,3,429,,-1,,,,-10.5,-7.5,-44,-144.2,0.303,0.4779,1.03
block,2026-05-06,1366,4324,4,654,,1,,,,3,18.25,34.25,48.25,0.6575,1,2.431
block,2026-05-06,1366,4478,4,787,,1,,,,-0.25,11.75,15.75,37,0.737,0.474,1.321
block,2026-05-06,1366,8212,4,1372,,1,,,,2.5,-4.25,-1.25,4.25,0.8127,0.6254,10.8
block,2026-05-06,1366,12595,3,230,,1,,,,5.75,13.75,48.75,69.5,0.4913,0.01739,1.848
block,2026-05-06,1366,12608,3,384,,-1,,,,-13.5,-21.5,-56.25,-79,0.1719,1,2.558
block,2026-05-06,1366,12612,4,305,,-1,,,,-25.25,-32.25,-65.75,-84.75,0.5213,0.6525,0.08721
block,2026-05-06,1366,13327,4,437,,-1,,,,-13.25,-12,-12.5,-49.25,0.4325,0.1121,0.9218
block,2026-05-06,1366,19317,4,422,,1,,,,-1.75,11.75,10,53.75,0.5237,0.009479,2.05
block,2026-05-06,1366,19530,4,495,,-1,,,,-0,2.25,-7.75,-39.75,0.596,0.4949,1.545
block,2026-05-07,1367,3262,6,1377,,1,,,,-33.25,-11.75,-15.75,-43.75,0.7974,0.8577,2.004
block,2026-05-07,1367,4828,3,303,,-1,,,,-0.5,-30.25,-25.25,10.5,0.3003,0.3465,2.581
block,2026-05-07,1367,5588,3,517,,1,,,,3.75,-29.5,-31.5,-133.5,0.3462,0.3075,1.508
block,2026-05-07,1367,7126,7,1108,,-1,,,,-16.25,-45,-40.5,106.2,0.6255,0.4675,3.737
block,2026-05-07,1367,7138,3,328,,1,,,,0.25,35.5,34,-117.5,0.4024,0.2317,0.493
block,2026-05-07,1367,7148,4,349,,1,,,,-7.5,35.25,31.5,-118,0.4728,0.298,0.4826
block,2026-05-07,1367,8465,3,291,,1,,,,-20,-25.5,-77.75,-145.2,0.3643,0.2715,0.3343
block,2026-05-07,1367,9073,3,268,,-1,,,,24,7,74.25,93,0.4067,1,2.507
block,2026-05-07,1367,9381,4,404,,-1,,,,23,38,104.8,75.25,0.4356,0.3886,3.514
block,2026-05-07,1367,9423,5,583,,-1,,,,12.5,7.25,86.5,56.25,0.5695,0.7015,1.143
block,2026-05-07,1367,9892,4,294,,-1,,,,-7.75,8.5,-42,38.75,0.5986,0.6122,2.62
block,2026-05-07,1367,9904,4,341,,-1,,,,-1.5,24.25,-34.5,47.75,0.3812,0.09971,2.143
block,2026-05-07,1367,10021,6,944,,-1,,,,19.75,13.5,-60.5,14.5,0.59,0.8644,5.978
block,2026-05-07,1367,10044,4,445,,1,,,,1.75,24.75,91,3.25,0.6854,0.1191,1.173
block,2026-05-07,1367,10050,3,516,,-1,,,,-15,-29.75,-96.25,-7.25,0.2519,0.5078,3.24
block,2026-05-07,1367,10063,4,432,,1,,,,1,10.25,83.75,6.25,0.419,0.6435,2.179
block,2026-05-07,1367,10076,6,394,,-1,,,,-4.25,-21.25,-81.5,2.25,0.5,0.6548,1.586
block,2026-05-07,1367,10109,4,990,,1,,,,17.5,-1.5,82.75,-4.75,0.398,0.8081,3.324
block,2026-05-07,1367,10137,7,563,,-1,,,,-29.5,-8.5,-87,1,0.4512,0.6057,1.559
block,2026-05-07,1367,10200,3,223,,-1,,,,22.5,5.5,-77.5,42.25,0.3274,1,3.75
block,2026-05-07,1367,10473,3,280,,-1,,,,-10.25,-57.5,-79.75,31,0.2321,0.07143,2.252
block,2026-05-07,1367,10513,4,309,,1,,,,-0.5,50,59.25,-16,0.5146,0.6893,4.845
block,2026-05-07,1367,10559,6,382,,1,,,,18.5,35.25,26.75,-37.5,0.4346,0.2147,0.1289
block,2026-05-07,1367,10612,4,268,,1,,,,16.75,28.25,6.25,-37.25,0.6045,0.1493,2.338
block,2026-05-07,1367,12574,3,241,,-1,,,,-5.25,-7,23.5,5.25,0.249,1,4.013
block,2026-05-07,1367,12886,3,230,,1,,,,-9.5,-4.5,-59.5,-16.5,0.2522,1,5.93
block,2026-05-07,1367,13210,4,353,,-1,,,,6.75,48.25,29,5.5,0.4051,0.01133,0.4587
